,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
1900,6106,6107,2021-07-22 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,20133.2,USD,64.87,Kg.,1165.0,Kg.,100.0,EA,6S6022 ARC SARS COV2 IGGII QUANT 100T,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,6107,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,cov2 | cov2 | cov2,{'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
1901,6126,6127,2021-07-22 03:00:00,38220090,Lain-lain,PT. RADHA AMRITA MAKMUR,"GEDUNG 18 PARC PLACE SCBD KINGSLAND TOWER LANTAI 3, JL JENDERAL SUDIRM",ID - Indonesia,.,.,.,.,"ACKTIV TECHNOLOGY CO.,LTD","#902, HEOJUN ROAD 217, GANGSEO-GU, SEOUL, KOREA, 0",South Korea,0.0,132000.0,USD,2341.0,Kg.,2435.0,Kg.,5500.0,BX,ALL CHECK COVID19 AG (20 TESTS /BOX),13,PX,,,,,SOEKARNO-HATTA (U),INCHEON,KE,,0,,,North Korea,,,,,,,,6127,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"ag,check","{'check': 20, 'ag': 4}",technology | technology | technology | technology,{'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},12.0,0.5,12.0,756,933 | 897 | 384 | 819,756
1902,6157,6158,2021-07-22 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,"RUKO MEGA GROSIR CEMPAKA MAS BLOK P 36/37, JL.LETJEND. SUPRAPTO, SUMUR",ID - Indonesia,.,.,.,.,"XIAMEN JIQING BIOMEDICAL TECHNOLOGY CO.,","UNIT 03, LEVEL 3, BUILDING 2, HAICANG BIOMEDICAL",China,0.0,706192.0,CNY,1942.0,Kg.,2042.0,Kg.,96000.0,PCE,XIAMEN JIQING NOVEL CORONAVIRUS COVID-19 ANTIGEN RAPID TEST KIT(COLLOIDAL GOLD METHOD),200,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GA,,0,,,China,,,,,,,,6158,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"antigen,coronavirus,novel,rapid | antigen,coronavirus,novel,rapid","{'antigen': 4, 'rapid': 4, 'coronavirus,novel': '1ea'} | {'antigen': 4, 'rapid': 4, 'coronavirus,novel': '1ea'}","technology,biomedical | technology,biomedical | technology,biomedical | biomedical,xiamen","{'technology,biomedical': '1ea'} | {'technology,biomedical': '1ea'} | {'technology,biomedical': '1ea'} | {'biomedical,xiamen': '1ea'}",10.0,1.0,21.0,455 | 454,173 | 174 | 598 | 615,455
1903,6211,6212,2021-07-22 03:00:00,38220090,Lain-lain,PT. ELO KARSA UTAMA,"JL. RAYA KEBAYORAN LAMA NO.34 E, KEL. GROGOL SELATAN, KEC. KEBAYORAN L",ID - Indonesia,.,.,.,.,PRIMER DESIGN Ltd,"YORK HOUSE SCHOOL LANE CHANDLERS FORD, S053 4DG UN",United Kingdom,0.0,2.01,GBP,0.0,Kg.,19.0,Kg.,2.0,EA,GENESIG┐ REAL-TIME PCR CORONAVIRUS (COVID-19) CE IVD KIT,0,PK,,,,,SOEKARNO-HATTA (U),HEATHROW APT/LONDON,FEDERAL EXPRESS,,0,,,United Kingdom,,,,,,,,6212,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"ivd,time,coronavirus,real,ce,genesig","{'real,ce,ivd,time,coronavirus,genesig': '1ea'}","primer,design | primer,design",{'primer_design': 20} | {'primer_design': 20},6.0,20.0,52.0,924,993 | 924,924
1904,6212,6213,2021-07-22 03:00:00,38220090,Lain-lain,PT. FOKUS KELUARGA SEHAT,"KOMPLEK DELTA BUILDING BLOK B 1-2, JL. SURYOPRANOTO NO.1-9, JAKPUS",ID - Indonesia,.,.,.,.,NANJING VAZYME MEDICAL TECHNOLOGY CO LTD,"RED MAPLE PARK BUILDING C2 1-3, KECHUANG ROAD QIXI",China,0.0,50960.0,USD,851.0,Kg.,1207.0,Kg.,72800.0,PCE,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 9SARS-COV-2)  ANTIGEN DETECTION KIT (COLLODIAL BAIK&BARU,91,BX,,,,,SOEKARNO-HATTA (U),SHANGHAI,CHINA EASTERN AIR,,0,,,China,,,,,,,,6213,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"antigen,detection | antigen,detection | antigen,detection","{'antigen': 4, 'detection': 1} | {'antigen': 4, 'detection': 1} | {'antigen': 4, 'detection': 1}","vazyme,medical,nanjing,technology","{'vazyme': 20, 'technology,medical,nanjing': '1ea'}",5.0,23.0,50.0,164 | 1133 | 1070,852,852
1905,6223,6224,2021-07-22 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,235.9,USD,0.14,Kg.,45.0,Kg.,1.0,EA,6S6002 ARC SARS COV2 IGGII QUANT CAL,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,6224,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,cov2 | cov2 | cov2,{'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
1906,6235,6236,2021-07-22 03:00:00,38220090,Lain-lain,PT. TAISHAN ALKES INDONESIA,SEDAYU SQUARE D-7 KEL.CENGKARENG BARAT KEC.CENGKARENG KOTA ADM JAKARTA,ID - Indonesia,.,.,.,.,HONGKONG SHIXIAN TRADE CO LIMITED,RM412 4/F LUCKY CENTRE 165-171 WANCHAI ROAD WANCHA,Hong Kong,0.0,213565.0,USD,2672.0,Kg.,2736.0,Kg.,2500000.0,PCE,"COVID-19 ANTIGEN RAPID TEST CASSETTE , REAGENT",0,PK,,,,,SOEKARNO-HATTA (U),XIAMEN,KOREAN AIRLINE,,0,,,China,,,,,,,,6236,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"antigen,cassette,rapid | antigen,cassette,rapid","{'antigen': 4, 'rapid': 4, 'cassette': 1} | {'antigen': 4, 'rapid': 4, 'cassette': 1}",limited | limited | limited | limited | co | co | co,{'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},9.0,0.5,9.4,179 | 615,949 | 834 | 842 | 847 | 520 | 903 | 956,827 | 831
1907,6243,6244,2021-07-22 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,6039.8,USD,19.46,Kg.,1165.0,Kg.,15.0,EA,6S6122  ALNTY SARS COV2 IGG  QUANT 20,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,6244,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
1908,6254,6255,2021-07-22 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,336.03,USD,1.08,Kg.,1165.0,Kg.,1.0,EA,6R8622 ARC SARS COV2  100T OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,6255,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,cov2 | cov2 | cov2,{'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
1909,6261,6262,2021-07-22 03:00:00,38220090,Lain-lain,PT. FOKUS KELUARGA SEHAT,"KOMPLEK DELTA BUILDING BLOK B 1-2, JL. SURYOPRANOTO NO.1-9, JAKPUS",ID - Indonesia,.,.,.,.,NANJING VAZYME MEDICAL TECHNOLOGY CO LTD,"RED MAPLE PARK BUILDING C2 1-3, KECHUANG ROAD QIXI",China,0.0,101920.0,USD,1683.36,Kg.,2419.0,Kg.,145600.0,PCE,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 9SARS-COV-2)  ANTIGEN DETECTION KIT (COLLODIAL BAIK&BARU,182,BX,,,,,SOEKARNO-HATTA (U),SHANGHAI,CHINA EASTERN AIR,,0,,,China,,,,,,,,6262,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"antigen,detection | antigen,detection | antigen,detection","{'antigen': 4, 'detection': 1} | {'antigen': 4, 'detection': 1} | {'antigen': 4, 'detection': 1}","vazyme,medical,nanjing,technology","{'vazyme': 20, 'technology,medical,nanjing': '1ea'}",5.0,23.0,50.0,164 | 1133 | 1070,852,852
1910,6269,6270,2021-07-22 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,2818.57,USD,9.08,Kg.,1165.0,Kg.,7.0,EA,6S6122  ALNTY SARS COV2 IGG  QUANT 20,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,6270,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
1911,6304,6305,2021-07-22 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL.WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"ZHEJIANG KUAYE BIOTECHNOLOGY CO., LTD.","ADD: NO.3 WORKSHOP, PHARMACEUTICAL INDUSTRIAL PARK",China,0.0,106741.0,USD,1735.0,Kg.,1835.0,Kg.,100000.0,E53,KY-BIO COVID-19 AG TEST,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,,0,,,China,,,,,,,,6305,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"ag,ky,bio","{'bio_ky': 20, 'ag': 4}","kuaye,zhejiang,biotechnology | kuaye,zhejiang,biotechnology","{'kuaye_biotechnology': 20, 'zhejiang': '1ea'} | {'kuaye_biotechnology': 20, 'zhejiang': '1ea'}",24.0,21.0,90.0,858,858 | 833,858
1912,6341,6342,2021-07-22 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,43.62,USD,0.03,Kg.,45.0,Kg.,1.0,EA,6S9002 ALNTY SARS COV2 IGG CAL OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,6342,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
1913,6344,6345,2021-07-22 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,1179.52,USD,0.71,Kg.,45.0,Kg.,5.0,EA,6S6002 ARC SARS COV2 IGGII QUANT CAL,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,6345,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,cov2 | cov2 | cov2,{'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
1914,6369,6370,2021-07-22 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. GUDANG GARAM TBK,"JL. SEMAMPIR II/ 1, KEL. SEMAMPIR, KEC. KOTA KEDIRI, PROP JAWA TIMUR",ID - Indonesia,.,.,.,.,"YUNNAN CHA TRADE CO.,LTD","15F, S&T PLAZA, HIGH-TECH ZONE, NO.398, 2ND RING",China,0.0,241967.0,USD,1540.8,Kg.,1647.0,Kg.,154080.0,PCE,DREHA (COVID-19) IGM/IGG  ANTIBODY FAST DETECTION KIT (COLLOIDAL GOLD),214,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA  INDONESIA,,0,,,China,,,,,,,,6370,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"igmigg,detection,antibody","{'antibody': 4, 'detection': 1, 'igmigg': '1ea'}",,,3.0,0.0,3.0,442,,442
1915,6384,6385,2021-07-21 03:00:00,38220090,Lain-lain,PT. GLOBAL PUTRA SEJAHTERA,"RUKO MADISON SQUARE, KOTA WISATA SHC.2 NO. 3,CIANGSANA GUNUNG PUTRI,KA",ID - Indonesia,.,.,.,.,SENTINEL CH SPA,"ROBERT KOCH 2,MI MI,MILANO ITALY",Italy,0.0,61.39,EUR,0.01,Kg.,1.3,Kg.,1.0,PCE,STAT-NAT SARS-COV-2 POSITIVE CONTROL,0,PK,,,,,SOEKARNO-HATTA (U),MILANO,K- MILE AIR,,0,,,Italy,,,,,,,,6385,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"stat,nat","{'nat,stat': '1ea'}",sentinel,{'sentinel': 20},1.0,6.666666666666667,15.333333333333334,1416,1416,1416
1916,6395,6396,2021-07-21 03:00:00,38220090,Lain-lain,PT SETIA ANUGRAH MEDIKA,JL MITRA MITRA SUNTER BOULEVARD B/39 YOS SUDARSO KAV.89 SUNTER JAKARTA,ID - Indonesia,.,.,.,.,DIRUI INDUSTRIAL CO LTD,95 YUNHE STREET NEW & HIGH TECH DEVELOPMENT ZONE,China,0.0,233097.0,USD,564.76,Kg.,653.0,Kg.,2000.0,KT,ZEESAN SARS COV 2 TEST KIT,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,6396,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,2 | 2 | 2 | 2 | 2,{'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'},co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.25,0.5,0.5,727 | 70 | 1240 | 531 | 680,520 | 903 | 956,520 | 903 | 956
1917,6418,6419,2021-07-21 03:00:00,38220090,Lain-lain,PT. GENETIKA SCIENCE INDONESIA,"RUKAN GREAT WALL BLOK C NO. 19 - 21 , KEL. PETIR, KEC.CIPONDOH, KOTA T",ID - Indonesia,.,.,.,.,INTEGRATED DNA TECHNOLOGIES PTE,41 SCIENCE PARK ROAD SINGAPORE,Singapore,0.0,75.0,USD,0.09,Kg.,4.0,Kg.,1.0,EA,10006625 2019-NCOV N POSITIVE CONTROL,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,FEDERAL EXPRESS,,0,,,United States,,,,,,,,6419,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"ncov,2019 | ncov,2019","{'ncov,2019': '1ea'} | {'ncov,2019': '1ea'}","technologies,dna,integrated","{'dna_integrated': 20, 'technologies': '1ea'}",1.0,21.0,42.4,1275 | 499,937,937
1918,6428,6429,2021-07-21 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SATU MEDIKA PRATAMA,MENARA KARYA LANTAI 11 UNIT D JL.H.R. RASUNA SAID BLOK X.5 KAVLING 1-2,ID - Indonesia,.,.,.,.,LX INTERNATIONAL CORP.,"58, SAEMUNAN-RO, JONGNO-GU, SEOUL, 03184, KOREA",South Korea,0.0,854250.0,USD,1025.0,Kg.,1025.0,Kg.,100000.0,NIU,BIOSEWOOM (PCR) REAL-Q 2019-NCOV DETECTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,6429,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"real,detection,2019","{'detection': 1, 'real,2019': '1ea'}",international | corp | corp | international | international | international | corp | corp | corp,{'international': '1ea'} | {'corp': '1ea'} | {'corp': '1ea'} | {'international': '1ea'} | {'international': '1ea'} | {'international': '1ea'} | {'corp': '1ea'} | {'corp': '1ea'} | {'corp': '1ea'},3.0,0.5,3.0,566,405 | 261 | 262 | 657 | 675 | 674 | 429 | 403 | 682,566
1919,6470,6471,2021-07-21 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN,GERMANY",Germany,0.0,32237.1,EUR,5.04,Kg.,5.6,Kg.,400.0,PCE,09155376001 SARS-COV-2 (COVID19) RDRP,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,K-MILE AIR,,0,,,Germany,,,,,,,,6471,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,2 | 2 | rdrp | 2 | 2 | 2,{'2': '1ea'} | {'2': '1ea'} | {'rdrp': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'},,,0.25,0.0,0.25,727 | 70 | 1282 | 1240 | 531 | 680,,727 | 70 | 1282 | 1240 | 531 | 680
1920,6476,6477,2021-07-21 03:00:00,38220090,Lain-lain,PT. MAKMUR BERKAH SEHAT,KOMPLEK PERGUDANGAN & INDUSTRI SAFE BLOK A 1278 SIDOARJO JAWA TIMUR,ID - Indonesia,.,.,.,.,BEIJING APPLIED BIOLOGICAL TECHNOLOGIES,"B-1 ST,ZHENGDAN INTERNATIONAL BUILDING NO.33 KEXUE",China,0.0,5570.37,USD,80.0,Kg.,84.0,Kg.,5400.0,PCE,2019-NCOV ANTIGEN RAPID TEST CASSETTE,9,CT,,,,,SOEKARNO-HATTA (U),BEIJING,SINGAPORE AIRLINE,,0,,,China,,,,,,,,6477,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"antigen,2019,cassette,rapid","{'antigen': 4, 'rapid': 4, 'cassette': 1, '2019': '1ea'}","beijing,technologies,applied,biological","{'beijing_applied_biological': 20, 'technologies': '1ea'}",10.0,21.0,42.8,8,1151,1151
1921,6477,6478,2021-07-21 03:00:00,38220090,Lain-lain,PT. GLOBAL PUTRA SEJAHTERA,"RUKO MADISON SQUARE, KOTA WISATA SHC.2 NO. 3,CIANGSANA GUNUNG PUTRI,KA",ID - Indonesia,.,.,.,.,SENTINEL CH SPA,"ROBERT KOCH 2,MI MI,MILANO ITALY",Italy,0.0,687.55,EUR,0.1,Kg.,1.3,Kg.,2.0,PCE,STAT-NAT SARS-COV-2 96 TEST,0,PK,,,,,SOEKARNO-HATTA (U),MILANO,K- MILE AIR,,0,,,Italy,,,,,,,,6478,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"96 | stat,nat","{'96': '1ea'} | {'nat,stat': '1ea'}",sentinel,{'sentinel': 20},1.0,6.666666666666667,15.333333333333334,1314 | 1416,1416,1416
1922,6489,6490,2021-07-21 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL.WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"ZHEJIANG KUAYE BIOTECHNOLOGY CO., LTD.","ADD: NO.3 WORKSHOP, PHARMACEUTICAL INDUSTRIAL PARK",China,0.0,53370.5,USD,881.0,Kg.,931.0,Kg.,50000.0,E53,KY-BIO COVID-19 AG TEST,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,,0,,,China,,,,,,,,6490,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,"ag,ky,bio","{'bio_ky': 20, 'ag': 4}","kuaye,zhejiang,biotechnology | kuaye,zhejiang,biotechnology","{'kuaye_biotechnology': 20, 'zhejiang': '1ea'} | {'kuaye_biotechnology': 20, 'zhejiang': '1ea'}",24.0,21.0,90.0,858,858 | 833,858
1923,6508,6509,2021-07-21 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,29491200.0,IDR,0.51,Kg.,81.0,Kg.,24.0,PCE,09175440190   KIT COBAS 6800/8800 SARS-COV-2 RMC,0,PK,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,EMIRATES AIRLINE,,0,,,United States,,,,,,,,6509,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
