no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
3363,2021-12-07 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",UNIVERSITY OF THE LOS BANOS,.,PH - Philippines,.,.,.,.,NIPPON GENE,,Japan,671.0,761.1,USD,0.4,Kg.,0.4,Kg.,0.0,,"1 KILOGRAM LABORATORY REAGENT SAMPLE, NOT RESTRICTED (LAMP DRY PREMIX FUSARIUM ODORATISSIUM TR4 DETECTIONKIT)",1,PACKAGE,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,3363,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3411,2021-12-07 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",101 SUPPLY CHAIN SOLUTIONS INC.,"UNIT LOT D GEDCOR SQUARE IRASAN CORNER NINOY AQUINO AVE SAN DIONISIO, PARANAQUE CITY",PH - Philippines,8177274,.,FREDDIE.NAAGAS@101SCSI.COM,.,"SINOVAC LIFE SCIENCES CO.,LTD ",,China,12237.6,13893.8,USD,1.15,Kg.,198.0,Kg.,0.0,,6001022402-EN DIRECTDETECTTM SARS-COV-2 DETECTION KIT (PCR-FLUORESCENCE PROBE),1,PACKAGE,DDP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3411,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3788,2021-12-06 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",NIHON GARTER PHILIPPINES INC,"LOT 12 BLK 8 MAIN AVENUE CAVITE ECONOMIC ZONE, ROSARIO, CAVITE",PH - Philippines,0464372315,.,E_ESPESO@GARTER-PH.NET,.,KOBAYASHI & CO LTD,,Japan,913.0,913.0,USD,27.0,Kg.,30.0,Kg.,0.0,,COVER TAPE 5.3A2X200 21.5TAX480,4,CARTON,FOB,,,,MANILA INTERNATIONAL CONTAINER TERMINAL,,,,0,,,,,,,,,,,3788,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3895,2021-12-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BELTONTOTOKU PHILIPPINES INC,"CARMELRAY INDUSTRIAL PARK II - SEZ, MILAGROSA CALAMBA,, LAGUNA",PH - Philippines,0495081000,.,MICHAEL.P@BELTONTOTOKU.COM,.,BELTONTOTOKU TECHNOLOGY JAPAN LLC,,Japan,0.2,0.3,USD,0.01,Kg.,0.01,Kg.,0.0,,COVER PLATE,0,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3895,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3903,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,DIA.PRO DIAGNOSTIC BIOPRBES SRL,,Italy,39.2,43.6,USD,0.39,Kg.,0.46,Kg.,0.0,,NCP ANTIGEN ASSAY COVAG POSITIVE CONTROL 09126 1PC,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3903,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3935,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,DIA.PRO DIAGNOSTIC BIOPRBES SRL,,Italy,78.4,87.1,USD,0.78,Kg.,0.92,Kg.,0.0,,NCP ANTIGEN ASSAY COVAG POSITIVE CONTROL 09126 2PCS,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3935,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3941,2021-12-03 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",KINOVETT SCIENTIFIC SOLUTIONS CO.,"UNIT 403, AMAREMCA BLDG., 107A KALAYAAN AVE., BRGY CENTRAL,QUEZON CITY",PH - Philippines,.,.,.,.,NEW ENGLAND BIOLABS PTE LTD,,Singapore,537.6,557.9,USD,0.05,Kg.,0.15,Kg.,0.0,,E7660L NEBNEXT(R).ARTIC SARS-COV-2 COMPANION KIT,0,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3941,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3948,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,DIA.PRO DIAGNOSTIC BIOPRBES SRL,,Italy,31393.6,34854.3,USD,312.15,Kg.,371.56,Kg.,0.0,,SARS-COV 2 ANTIGEN 25T CE LABORATORY REAGENTS COVAG.CE 400PCS,1,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3948,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3949,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,DIA.PRO DIAGNOSTIC BIOPRBES SRL,,Italy,1681.8,1867.3,USD,16.72,Kg.,19.74,Kg.,0.0,,COVID 19 IGM 96T FORMAT CE COV19M.CE 5PCS,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3949,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3955,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,DIA.PRO DIAGNOSTIC BIOPRBES SRL,,Italy,1345.4,1493.8,USD,13.38,Kg.,15.79,Kg.,0.0,,COVID 19 IGM 96 T FORMAT CE COV19M.CE 4PCS,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3955,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3965,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",OMNIBUS BIO-MEDICAL SYSTEMS INC.,"4TH FLOOR WILSON CORPORATE CENTER 225 WILSON STREET GREENHILLS, SAN JUAN CITY",PH - Philippines,7224607,.,VAN@OMNIBUS.PH,.,SANSURE (SHANGHAI) GENE,,China,46046.0,51335.0,USD,290.0,Kg.,500.0,Kg.,0.0,,4186 PCS OF NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLUORESCENCE PROBING),16,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3965,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
3969,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,DIA.PRO DIAGNOSTIC BIOPRBES SRL,,Italy,7848.4,8713.7,USD,78.04,Kg.,93.97,Kg.,0.0,,SARS COV 2 ANTIGEN 25 T CE LBORATORY REAGENTS COVAG.CE 100PCS,1,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3969,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4124,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ZAFIRE DISTRIBUTORS INC.,"49 EXAMINER ST BRGY WEST TRIANGLE QUEZON CITY, QUEZON CITY",PH - Philippines,9250500,.,ANGELAALDOVINO@YAHOO.COM,.,SD BIOSENSOR INC,,South Korea,60000.0,62873.0,USD,11.11,Kg.,127.0,Kg.,0.0,,3 PK STANDARD M NCOV REAL TIME DETECTION KIT,3,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4124,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4127,2021-12-03 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MUREX DIAGNOSTIC PRODUCTS SPECIALISTS,"8 BONIFACIO ST., POBLACION EAST SAN NICOLAS, PANGASINAN",PH - Philippines,0755733670,.,MUREXDIAGNOSTICS@YAHOO.COM,.,LUMIQUICK DIAGOSTICS INC,,United States,6000.0,6653.6,USD,98.4,Kg.,123.0,Kg.,0.0,,5000PCS COVID-19 ANTIGEN TEST STRIP,6,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4127,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4134,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,DIA.PRO DIAGNOSTIC BIOPRBES SRL,,Italy,2522.7,2800.9,USD,25.08,Kg.,29.61,Kg.,0.0,,COVID 19 IGG 96 T FORMAT CE COV19G CE 9PCS,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4134,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4143,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",RAINPHIL INC,"3RD  FLOOR GREAT WALL BUILDING 136 YAKAL STREET, MAKATI CITY",PH - Philippines,8436352,.,ANGIE@RAINPHIL.COM,.,ZYBIO INC.,,Hong Kong,172680.0,183084.8,USD,75.0,Kg.,312.58,Kg.,0.0,,750 KIT / 96 TEST SARS-COV-2 NUCLEIC ACID DETECTION KIT (PCR-FLUORESCENT PROBE METHOD),6,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4143,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4168,2021-12-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDFAST MEDICAL SUPPLIES,"14 GENERAL JULIAN ST. TANONG, MARIKINA CITY",PH - Philippines,3599292,.,DAVID_VIGAN@YAHOO.COM,.,ASSURE TECH HANGZHOU CO LIMITED,,China,4500.0,5140.0,USD,48.0,Kg.,51.0,Kg.,0.0,,COVID 19 ANTIGEN RAPID TEST DEVICE (3000 PCS COVID 19 ANTIGEN RAPID TEST DEVICE FASTEP),3,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4168,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4179,2021-12-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,MR GLOBAL (HK) LIMITED,,Hong Kong,27000.0,30441.5,USD,51.84,Kg.,341.88,Kg.,0.0,,STC SARS-COV-2 IGM KIT (CLIA) 2*50T CAL EN,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4179,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4189,2021-12-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,MR GLOBAL (HK) LIMITED,,Hong Kong,1350.0,1522.1,USD,2.84,Kg.,29.01,Kg.,0.0,,STC SARS-COV-2 IGM/IGG NEGATIVE CONTROL,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4189,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4209,2021-12-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,MR GLOBAL (HK) LIMITED,,Hong Kong,1060.2,1195.5,USD,2.24,Kg.,23.29,Kg.,0.0,,STC SARS-COV-2 IGM POSITIVE CONTROL,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4209,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4343,2021-12-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,IDEXX LABORATORIES,,United States,11250.0,12050.0,USD,0.5,Kg.,1.13,Kg.,0.0,,5 PCS  DIAGNOSTIC TEST KIT ( OPTI SARS-COV-2 RT-PCR TEST 500 ),1,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4343,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4409,2021-12-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,MR GLOBAL (HK) LIMITED,,Hong Kong,775.2,874.1,USD,1.64,Kg.,17.03,Kg.,0.0,,STC SARS-COV-2 IGG POSITIVE CONTROL,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4409,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4444,2021-12-01 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MARY EVELYN OPINION,.,PH - Philippines,.,.,.,.,THE UPS STORE #0835,,United States,200.0,259.0,USD,0.45,Kg.,0.45,Kg.,0.0,,COVID TEST KIT 2PCE,1,,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,4444,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4446,2021-12-01 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",GETZ BROS PHILIPPINES INC.,"5/F  ORTIGAS BLDG. ORTIGAS AVE. SAN ANTONIO, PASIG CITY",PH - Philippines,7840400,.,FRITSVANPESKI@GETZ.COM.PH,.,"XIAMEN ZEESAN BIOTECH CO., LTD. ",,China,550.0,583.6,USD,0.35,Kg.,9.0,Kg.,0.0,,801302 SARS-COV-2 TEST KIT (QPCR)-LIQUID (10 PCS),1,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4446,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4452,2021-12-01 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,720.0,778.8,USD,1.94,Kg.,2.46,Kg.,0.0,,09216928190 ANTI-SARS-COV-2 PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4452,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4515,2021-12-01 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",DOMESTIC TRADING CORPORATION,"891 EDSA, SOUTH TRIANGLE, DILIMAN, QUEZON CITY",PH - Philippines,4110360,.,DOMESTIC@ACEROGROUP.ORG,.,HACH COMPANY,,United States,89.4,113.7,USD,0.72,Kg.,0.99,Kg.,0.0,,2 2106669 ZINCOVER 5 ZINC REAGENT PK 100,1,PACKAGE,CPT,,,,PORT OF CLARK,,,,0,,,,,,,,,,,4515,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4523,2021-12-01 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDICAL TEST SYSTEM  INCORPORATED,"5/F DAO I BLDG 189 SALCEDO ST. LEGASPI VILLAGE, MAKATI CITY",PH - Philippines,8130069,.,JACKSEAIRE.EXPRESS@YAHOO.COM,.,LIFE TECHNOLOGIES HOLDINGS PTE LTD,,Singapore,187.6,199.1,USD,1.25,Kg.,1.34,Kg.,0.0,,TAQPATH COVID-FLA-FLB ASY PKG,1,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4523,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4560,2021-12-01 03:00:00,38220090,Other,D & G PHARMA,.,PH - Philippines,.,.,.,.,ASENCE PHARMA PRIVATE LIMITED,"SARABHAI CAMMPUS,DR.V.S.MARG,WADI WADI VADODARA   ,BARODA ,390023 ,0265-2251167 ,msarabhai@asence.com",India,2.0,0.0,USD,0.0,,0.0,,2.0,NOS,FREE SAMPLES OF SARAGENE COVID-19 TEST,0,,,,,,MANILA,SAHAR AIR CARGO ACC (INBOM4),,,0,,,,,,,,,,,4560,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4687,2021-11-29 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC,,South Korea,20550.0,25759.1,USD,940.0,Kg.,1063.5,Kg.,0.0,,STANDARD TM F COVID-19 AG TEST -1650 STANDARD TM Q COVID-19 AG TEST-900 STANDARD TM Q COVID-19 AG TEST,78,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4687,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4724,2021-11-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,118528.5,USD,2452.5,Kg.,2684.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4724,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4782,2021-11-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,118528.5,USD,2452.5,Kg.,2681.0,Kg.,0.0,," 50,000pcs COVID 19 AG RAPID T DEVICE 25T NP",14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4782,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4805,2021-11-29 03:00:00,38220090,Other,D&G PHARMA,.,PH - Philippines,.,.,.,.,ASENCE PHARMA PRIVATE LIMITED,"SARABHAI CAMMPUS,DR.V.S.MARG,WADI WADI VADODARA   ,BARODA ,390023 ,0265-2251167 ,msarabhai@asence.com",India,2.0,0.0,USD,0.0,,0.0,,2.0,NOS,"SARAGENE COVID-19 TEST KIT,B/NO.21K11IVD",0,,,,,,MANILA,AHEMDABAD AIR ACC (INAMD4),,,0,,,,,,,,,,,4805,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4814,2021-11-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",AJ RESEARCH   PHARMA INC,.,PH - Philippines,.,.,.,.,SPARK DIAGNOSTICS LLC #149,,United States,880.0,952.6,USD,3.61,Kg.,3.62,Kg.,0.0,,COV NECK NAB TEST  SAMPLES DISCOUNT ED PRICE 200PCE,1,,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,4814,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4865,2021-11-26 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",NIHON GARTER PHILIPPINES INC,"LOT 12 BLK 8 MAIN AVENUE CAVITE ECONOMIC ZONE, ROSARIO, CAVITE",PH - Philippines,0464372315,.,E_ESPESO@GARTER-PH.NET,.,YAC GARTER CO LTD,,Japan,54022.8,54022.8,USD,1397.4,Kg.,1487.4,Kg.,0.0,,COVER TAPE,0,PACKAGE,FOB,,,,MANILA INTERNATIONAL CONTAINER TERMINAL,,,,0,,,,,,,,,,,4865,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4927,2021-11-26 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",VARIANCE TRADING CORP.,"AGG CT II BLDG V LUNA ROAD CORNER MATAPAT ST BRGY PINYAHAN, QUEZON CITY",PH - Philippines,9523075,.,IMPORTATIONVTC@GMAIL.COM,.,MR. GLOBAL (HK) LIMITED,,Hong Kong,78.4,90.4,USD,1.33,Kg.,1.4,Kg.,0.0,,"105-004616-00,CREA-S KIT (120,CE,CRE,1202)(CREATININE-SARCOSINE OXIDASE METHOD)PO.NO. P2021-01-0081",0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4927,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
4998,2021-11-26 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ZAFIRE DISTRIBUTORS INC.,"49 EXAMINER ST BRGY WEST TRIANGLE QUEZON CITY, QUEZON CITY",PH - Philippines,9250500,.,ANGELAALDOVINO@YAHOO.COM,.,SD BIOSENSOR INC,,South Korea,135000.0,141201.0,USD,150.0,Kg.,214.0,Kg.,0.0,,5 PK STANDARD M NCOV REAL TIME DETECTION KIT,5,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,4998,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx
