,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
631,5860,5861,2021-11-23 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",THE NEAT INC,"341 GBW BLDG  QUEZON AVE QUEZON CITY, QUEZON CITY",PH - Philippines,7188232,.,APSORIANO@YAHOO.COM,.,GUANGZHOU TIANCHENG MEDICAL,,China,43200.0,44314.0,USD,11.0,Kg.,62.0,Kg.,0.0,,"24,000- TESTS  DETECTION KIT FOR 2019-NCOV (PCR-FLOURESCENCE)",1,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,5861,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx,"2019,ncov | 2019,detection | 2019,detection | 2019,detection | 2019,ncov | 2019,detection","{'2019,ncov': '1ea'} | {'detection': 1, '2019': '1ea'} | {'detection': 1, '2019': '1ea'} | {'detection': 1, '2019': '1ea'} | {'2019,ncov': '1ea'} | {'detection': 1, '2019': '1ea'}",medical | medical | medical | medical | medical | medical,{'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'},1.0,0.5,2.125,1275 | 566 | 1109 | 364 | 499 | 40,104 | 731 | 545 | 546 | 565 | 741,1109
632,5911,5912,2021-11-22 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",NIHON GARTER PHILIPPINES INC,"LOT 12 BLK 8 MAIN AVENUE CAVITE ECONOMIC ZONE, ROSARIO, CAVITE",PH - Philippines,0464372315,.,E_ESPESO@GARTER-PH.NET,.,KOBAYASHI & CO LTD,,Japan,4477.4,4477.4,USD,156.0,Kg.,185.0,Kg.,0.0,,"COVER TAPE (5.3A2X 200, 54TA3 X 480, 21.5TA2 X 480)",1,PACKAGE,FOB,,,,MANILA INTERNATIONAL CONTAINER TERMINAL,,,,0,,,,,,,,,,,5912,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx,x | 480,{'x': '1ea'} | {'480': '1ea'},co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.5,0.5,0.5,229 | 133,520 | 903 | 956,520 | 903 | 229 | 133 | 956
633,5926,5927,2021-11-22 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",NIHON GARTER PHILIPPINES INC,"LOT 12 BLK 8 MAIN AVENUE CAVITE ECONOMIC ZONE, ROSARIO, CAVITE",PH - Philippines,0464372315,.,E_ESPESO@GARTER-PH.NET,.,KOBAYASHI & CO LTD,,Japan,2451.1,2451.1,USD,70.0,Kg.,83.0,Kg.,0.0,,DNP COVER TAPE (F4-DK) 21.3MM X 300M,0,PACKAGE,FOB,,,,MANILA INTERNATIONAL CONTAINER TERMINAL,,,,0,,,,,,,,,,,5927,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx,x,{'x': '1ea'},co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.5,0.5,0.5,229,520 | 903 | 956,520 | 903 | 229 | 956
634,5992,5993,2021-11-22 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PATIENT CARE CORP.,"AMHSCO BLDG., MACARTHUR HIGHWAY, DOLORES, SAN FERNANDO, PAMPANGA",PH - Philippines,0459611602,.,PURCHASING@PCC.COM.PH,.,BECTON DICKINSON HOLDINGS PTE. LTD.,,Singapore,32400.0,34731.0,USD,160.44,Kg.,176.13,Kg.,0.0,,445011 KIT BD MAX SARS-COV-2/FLU BATCH NUMBER 1228372,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,5993,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx,bd,{'bd': 20},"dickinson,becton | dickinson,becton","{'dickinson': 20, 'becton': 20} | {'dickinson': 20, 'becton': 20}",10.0,13.333333333333334,40.0,66,67 | 69,66
635,6034,6035,2021-11-22 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",LABX CORPORATION,.,PH - Philippines,.,.,.,.,ASAN PHARMACEUTICAL CO LTD,,South Korea,45000.0,48563.3,USD,341.0,Kg.,372.0,Kg.,0.0,,31 CARTONS 1000 PCS AM3476K ASAN EASY TEST COVID 19 AG,31,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,6035,Trade Atlas - 01-03-2022 - File ID 8612812849.xlsx,"ag,easy,asan","{'asan': 20, 'ag': 4, 'easy': '1ea'}","asan,pharmaceutical","{'asan': 20, 'pharmaceutical': '1ea'}",25.0,21.0,92.0,57,57,57
636,10,11,2021-07-23 03:00:00,38220090000,OTHER,ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,USTAR BIOTECHNOLOGIES HANGZHOU LTD,,China,4000.0,4996.1,USD,71.0,Kg.,90.5,Kg.,0.0,,DIAGNOSTIC KIT FOR NOVEL CORONAVIRUS 2019 NCOV RNA ISOTHERMAL AMPLIFICATION REAL TIME FLUORESCENCE ASSAY,4,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,11,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"diagnostic,real,rna,novel,coronavirus,isothermal,amplification,2019,time,assay,fluorescence","{'assay': 4, 'diagnostic,real,rna,novel,coronavirus,isothermal,amplification,2019,time,fluorescence': '1ea'}","hangzhou,ustar,biotechnologies | hangzhou,ustar,biotechnologies","{'hangzhou': 20, 'ustar': 20, 'biotechnologies': '1ea'} | {'hangzhou': 20, 'ustar': 20, 'biotechnologies': '1ea'}",14.0,20.5,69.0,239,239 | 250,239
637,19,20,2021-07-23 03:00:00,38220090000,OTHER,AJ RESEARCH & PHARMA INC.,"3F UNIT B ONE ORION 11TH AVENUE CORNER 38TH STREET BGC, TAGUIG",PH - Philippines,8041083,.,GEM.ARAZA@AJRPH.COM.PH,.,LIMG KOREA CO LTD,,South Korea,10346.7,10708.6,USD,12.0,Kg.,17.0,Kg.,0.0,,1 PC VERI Q PREP M16 SN.SML E212C 0 0 COVID 19 TEST KIT HS CODE 3822.0090,1,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,20,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"1,19 | q,19 | q","{'1,19': '1ea'} | {'q,19': '1ea'} | {'q': '1ea'}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.5,0.5,1.0666666666666667,1380 | 1401 | 1205,520 | 903 | 956,1378
638,35,36,2021-07-23 03:00:00,38220090000,OTHER,AJ RESEARCH & PHARMA INC.,"3F UNIT B ONE ORION 11TH AVENUE CORNER 38TH STREET BGC, TAGUIG",PH - Philippines,8041083,.,GEM.ARAZA@AJRPH.COM.PH,.,LIMG KOREA CO LTD,,South Korea,1400.0,1449.0,USD,5.5,Kg.,8.0,Kg.,0.0,,400 PCS STC 16TU CV19 COVID 19 TEST KIT HS CODE 3822.0090,1,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,36,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,19 | 19 | 19 | 19 | 19 | 19 | 19,{'19': '1ea'} | {'19': '1ea'} | {'19': '1ea'} | {'19': '1ea'} | {'19': '1ea'} | {'19': '1ea'} | {'19': '1ea'},co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.3333333333333333,0.5,0.9,34 | 537 | 1305 | 140 | 1228 | 1131 | 592,520 | 903 | 956,1187
639,48,49,2021-07-23 03:00:00,38220090000,OTHER,MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.",,Hong Kong,30.0,151.2,USD,0.43,Kg.,12.0,Kg.,0.0,,STC 105-020774-00 SARS-COV-2 S-RBD IGG (CLIA) 2*100T CAL EN,1,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,49,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"igg,clia | igg,clia","{'igg': 4, 'clia': 4} | {'igg': 4, 'clia': 4}","co,electronics,shenzhen,mindray","{'mindray': 20, 'electronics': 4, 'co,shenzhen': '1ea'}",8.0,13.0,32.66666666666667,1206 | 1190,820,1206
640,91,92,2021-07-23 03:00:00,38220090000,OTHER,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,7153.3,7724.9,USD,15.21,Kg.,19.5,Kg.,0.0,,13.00 PC KIT COBAS LIAT SARS-COV-2/FLU,2,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,92,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
641,110,111,2021-07-23 03:00:00,38220010000,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS IMPREGNATED OR COATED WITH DIAGNOSTIC OR LABORATORY REAGENTS",KINOVETT SCIENTIFIC SOLUTIONS CO.,"UNIT 403, AMAREMCA BLDG., 107A KALAYAAN AVE., BRGY CENTRAL,QUEZON CITY",PH - Philippines,.,.,.,.,NEW ENGLAND BILABS PTE LTD,,Singapore,460.8,476.5,USD,0.01,Kg.,0.03,Kg.,0.0,,2 E7600L NEBNEXT(R).ARTIC SARS-COV-2COMPANION KIT,0,PACKAGE,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,111,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,2 | 2 | 2 | 2 | 2,{'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'},new | new | new | new,{'new': '1ea'} | {'new': '1ea'} | {'new': '1ea'} | {'new': '1ea'},0.25,0.25,0.9,727 | 70 | 1240 | 531 | 680,1261 | 167 | 150 | 373,1240
642,118,119,2021-07-23 03:00:00,38220090000,OTHER,AJ RESEARCH & PHARMA INC.,"3F UNIT B ONE ORION 11TH AVENUE CORNER 38TH STREET BGC, TAGUIG",PH - Philippines,8041083,.,GEM.ARAZA@AJRPH.COM.PH,.,LIMG KOREA CO LTD,,South Korea,500.0,517.5,USD,3.0,Kg.,5.0,Kg.,0.0,,1 PC NOTEBOOK VERI Q PCR 316 COMPONENT COVID 19 TEST KIT HS CODE 3822.0090,1,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,119,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"316,veri | 316,veri | 316,veri","{'316,veri': '1ea'} | {'316,veri': '1ea'} | {'316,veri': '1ea'}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.6666666666666666,0.5,1.0666666666666667,1155 | 734 | 735,520 | 903 | 956,1378
643,127,128,2021-07-23 03:00:00,38220090000,OTHER,AJ RESEARCH & PHARMA INC.,"3F UNIT B ONE ORION 11TH AVENUE CORNER 38TH STREET BGC, TAGUIG",PH - Philippines,8041083,.,GEM.ARAZA@AJRPH.COM.PH,.,LIMG KOREA CO LTD,,South Korea,4.0,4.2,USD,1.0,Kg.,1.0,Kg.,0.0,,4 PCS LAB CHIP COVID 19 TEST KIT HS CODE 3822.0090,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,128,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,4,{'4': '1ea'},co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.5,0.5,0.9,269,520 | 903 | 956,1187
644,142,143,2021-07-23 03:00:00,38220090000,OTHER,AJ RESEARCH & PHARMA INC.,"3F UNIT B ONE ORION 11TH AVENUE CORNER 38TH STREET BGC, TAGUIG",PH - Philippines,8041083,.,GEM.ARAZA@AJRPH.COM.PH,.,LIMG KOREA CO LTD,,South Korea,20.0,20.7,USD,1.0,Kg.,1.0,Kg.,0.0,,1 PC ADAPTER VERI Q M16 COMPONENT COVID 19 TEST KIT HS CODE 3822.0090,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,143,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"1,19 | q,19 | q","{'1,19': '1ea'} | {'q,19': '1ea'} | {'q': '1ea'}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.5,0.5,1.0666666666666667,1380 | 1401 | 1205,520 | 903 | 956,1378
645,157,158,2021-07-23 03:00:00,38220090000,OTHER,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,17058.5,18495.1,USD,36.28,Kg.,73.03,Kg.,0.0,,31.00 PC KIT COBAS LIAT SARS-COV-2/FLU,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,158,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
646,202,203,2021-07-23 03:00:00,38220090000,OTHER,AJ RESEARCH & PHARMA INC.,"3F UNIT B ONE ORION 11TH AVENUE CORNER 38TH STREET BGC, TAGUIG",PH - Philippines,8041083,.,GEM.ARAZA@AJRPH.COM.PH,.,LIMG KOREA CO LTD,,South Korea,13529.6,14002.7,USD,4.7,Kg.,9.0,Kg.,0.0,,1 PC VERI Q PCR 316 SN SML E 213C 0 2 COVID 19 TEST KIT HS CODE 3822.0090,1,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,203,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"316,veri | 316,veri | 316,veri","{'316,veri': '1ea'} | {'316,veri': '1ea'} | {'316,veri': '1ea'}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.6666666666666666,0.5,1.0666666666666667,1155 | 734 | 735,520 | 903 | 956,1378
647,207,208,2021-07-23 03:00:00,38220090000,OTHER,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,15961.0,17305.2,USD,18.72,Kg.,23.72,Kg.,0.0,,29.00 PC KIT COBAS LIAT SARS-COV-2/FLU,3,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,208,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
648,208,209,2021-07-23 03:00:00,38220090000,OTHER,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,13769.9,14929.5,USD,0.04,Kg.,6.95,Kg.,0.0,,25.00 PC KIT COBAS LIAT SARS COV 2 FLU,2,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,209,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"flu | flu | flu,2 | cobas | cobas | cobas","{'flu': '1ea'} | {'flu': '1ea'} | {'flu,2': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'}","roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,1034 | 483 | 679 | 131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
649,222,223,2021-07-23 03:00:00,38220090000,OTHER,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,185.8,201.6,USD,15.27,Kg.,18.59,Kg.,0.0,,1.00 PC KIT COBAS LIAT SARS-COV-2/FLU,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,223,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
650,229,230,2021-07-23 03:00:00,38220010000,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS IMPREGNATED OR COATED WITH DIAGNOSTIC OR LABORATORY REAGENTS",KINOVETT SCIENTIFIC SOLUTIONS CO.,"UNIT 403, AMAREMCA BLDG., 107A KALAYAAN AVE., BRGY CENTRAL,QUEZON CITY",PH - Philippines,.,.,.,.,NEW ENGLAND BILABS PTE LTD,,Singapore,206.5,213.6,USD,0.01,Kg.,0.27,Kg.,0.0,,1 E3019S LUNA(R).SARS-COV-2 RT-QPCR MULTIPLEX ASSAY,0,PACKAGE,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,230,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"assay,qpcr","{'assay': 4, 'qpcr': '1ea'}",new | new | new | new,{'new': '1ea'} | {'new': '1ea'} | {'new': '1ea'} | {'new': '1ea'},2.5,0.25,2.5,302,1261 | 167 | 150 | 373,302
651,234,235,2021-07-23 03:00:00,38220090000,OTHER,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,13240.2,14298.2,USD,8.99,Kg.,11.06,Kg.,0.0,,24.00 PC KIT COBAS LIAT SARS-COV-2/FLU,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,235,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
652,256,257,2021-07-23 03:00:00,38220010000,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS IMPREGNATED OR COATED WITH DIAGNOSTIC OR LABORATORY REAGENTS",KINOVETT SCIENTIFIC SOLUTIONS CO.,"UNIT 403, AMAREMCA BLDG., 107A KALAYAAN AVE., BRGY CENTRAL,QUEZON CITY",PH - Philippines,.,.,.,.,NEW ENGLAND BILABS PTE LTD,,Singapore,525.0,542.8,USD,0.01,Kg.,0.27,Kg.,0.0,,1 E2019S SARS-COV-2 RAPID COLORIMETRIC LAMP ASSAY,1,PACKAGE,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,257,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,rapid,{'rapid': 4},new | new | new | new,{'new': '1ea'} | {'new': '1ea'} | {'new': '1ea'} | {'new': '1ea'},4.0,0.25,4.333333333333333,1173,1261 | 167 | 150 | 373,1243
653,281,282,2021-07-23 03:00:00,38220090000,OTHER,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,562.7,610.2,USD,0.16,Kg.,0.47,Kg.,0.0,,3.00 PC KIT COBAS LIAT SARS-COVO2/FLU CTL,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,282,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
654,305,306,2021-07-23 03:00:00,38220090000,OTHER,MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.",,Hong Kong,20.0,100.8,USD,0.29,Kg.,8.0,Kg.,0.0,,"STC 105-020848-00 SARS-COV-2 S-RBD IGG ANTIBODY CONTROL(L)3*0.5ML EN, 105-020850-00 SARS-COV-2 S-RBD IGG ANTIBODY CONTROL(H)3*0.5ML EN",0,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,306,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,igg,{'igg': 4},"co,electronics,shenzhen,mindray","{'mindray': 20, 'electronics': 4, 'co,shenzhen': '1ea'}",4.0,13.0,20.666666666666668,1075,820,1206
655,340,341,2021-07-22 03:00:00,38220090000,OTHER,WARREN NARVAEZ,.,PH - Philippines,.,.,.,.,ROSELLE ALBERTO,,United Kingdom,276.5,352.1,USD,1.9,Kg.,2.0,Kg.,0.0,,1 PCE LATERAL FLOW COVID TESTS  UNUSED,1,PACKAGE,DDU,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,341,Trade Atlas - 01-03-2022 - File ID 9623903987.xlsx,"flow,lateral | flow,lateral | flow,lateral | flow,lateral | flow,lateral | flow,lateral",{'flow_lateral': 4} | {'flow_lateral': 4} | {'flow_lateral': 4} | {'flow_lateral': 4} | {'flow_lateral': 4} | {'flow_lateral': 4},,,1.3333333333333333,0.0,1.3333333333333333,27 | 168 | 604 | 1184 | 612 | 169,,27 | 168 | 604 | 1184 | 612 | 169
