no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
6159,2021-01-06 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,208.0,USD,0.0,,0.0,,1.0,NOS,USP-1347700_IRBESARTAN -(200 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3600,India 2021-version9-tiers.csv
6253,2021-01-06 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,208.0,USD,0.0,,0.0,,1.0,NOS,USP-1708762_VALSARTAN -(350 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3601,India 2021-version9-tiers.csv
6393,2021-01-06 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,416.0,USD,0.0,,0.0,,2.0,NOS,USP-1347700_IRBESARTAN -(200 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3602,India 2021-version9-tiers.csv
6539,2021-01-06 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,208.0,USD,0.0,,0.0,,1.0,NOS,USP-1370462_LOSARTAN POTASSIUM -(150 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3603,India 2021-version9-tiers.csv
6604,2021-01-06 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,SIEMENS HEALTHCARE DIAGNOSTIC INC(DX,,United States,0.0,24.0,USD,0.0,,0.0,,1.0,PCS,"U/P F.NO. S/3-GEN-244/19-20/ACC GR-II DTD, 09/07/2019) DV/DMCOV2T POS/NEG CTRL 11417415 (DIAGNOSTIC",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3604,India 2021-version9-tiers.csv
6713,2021-01-05 03:00:00,38220019,Other,"ORTHO CLINICAL DIAGNOSTICS INDIA PVT.LTD.,","Unit No. 403, 4Th Floor, Leela, Business Park, Andheri Kurla Rd., 400059","IN - Andheri-East, Mumbai, Maharashtra",09821093859,.,sganus2its@jnj.com,www.orthoclinical.com,ORTHO-CLINICAL DIAGNOSTICS FRANCE.,,United Kingdom,0.0,458850.0,INR,0.0,,0.0,,7.86,KGS,ANTI-SARS-COV-2 IGG CALIBRATOR (NONUS) (DIAGNOSTIC KITS) (57EA)DUTY PAID UNDER PROTEST VIDE FILE NO.,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3605,India 2021-version9-tiers.csv
6881,2021-01-05 03:00:00,38220090,Other,SUTRON HYDROMET SYSTEMS PRIVATE LIMITED,"D-193, 2Nd Floor, Okhla Industrialarea Phase-1",IN - New Delhi,.,.,india@sutron.com,www.sutron.com,Hach Company,,United States,0.0,188.0,USD,0.0,,0.0,,0.56,KGS,"ZINCOVER 5, ZINC REAGENT PK/100 (2106669) (REAGENT) (7 NOS)",0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3606,India 2021-version9-tiers.csv
6942,2021-01-05 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,SIEMENS HEALTHCARE DIAGNOSTIC INC(DX,,United States,0.0,60.0,USD,0.0,,0.0,,1.0,PCS,"U.P.F.N.S/3-GEN-244/19-20/ACC GR-II DTD, 09/07/2019) CENTAURCOV2T QC KIT 11206713 (DIAGNOSTIC REAGEN",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3607,India 2021-version9-tiers.csv
7081,2021-01-05 03:00:00,38220019,Other,"ORTHO CLINICAL DIAGNOSTICS INDIA PVT.LTD.,","Unit No. 403, 4Th Floor, Leela, Business Park, Andheri Kurla Rd., 400059","IN - Andheri-East, Mumbai, Maharashtra",09821093859,.,sganus2its@jnj.com,www.orthoclinical.com,ORTHO-CLINICAL DIAGNOSTICS FRANCE.,,United Kingdom,0.0,6664000.0,INR,0.0,,0.0,,27.56,KGS,ANTI-SARS-COV-2 IGG RGNT PACK (NONUS)L.4 (57) (CLIA DIAGNOSTICS KITS)(200 EA ),0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3608,India 2021-version9-tiers.csv
7109,2021-01-05 03:00:00,38220090,Other,DSS IMAGETECH PVT. LTD.,"A-5, Mohan Co-Operative Indl.Estatemathura Road,",IN - New Delhi,.,.,.,.,AGILENT TECHNOLOGIES SINGAPORE,"(SALES) PTE.LTD., SINGAPORE 0 0",Denmark,0.0,4056.0,USD,0.0,,0.0,,7.0,PCS,DAKO REAG PACKAGE COVERSTAINER PART NO. CS10130-2 (REAGENTS FOR R & D PURPOSE),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3609,India 2021-version9-tiers.csv
7325,2021-01-04 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,208.0,USD,0.0,,0.0,,1.0,NOS,USP-1370462_LOSARTAN POTASSIUM -(150 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3610,India 2021-version9-tiers.csv
7399,2021-01-04 03:00:00,38220090,Other,ATNT LABORATORIES,"309, D.S.Trade Centre, Vidyavihar(W), 400086","IN - Mumbai, Maharashtra.",9869236574,.,"atnt@vsnl.net, info@atntlabs.com",www.atntlabs.com,EXPRESS BIOTECH INTERNATIONAL,,United States,0.0,262.0,USD,0.0,,0.0,,1.0,NOS,(ELISA TEST KIT FOR RESEARCH USE ONLY) RAT CORONA VIRUS (RCV/SDA) ELISA KIT (LIST NO. 4 S.NO. 32) (T,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3611,India 2021-version9-tiers.csv
7457,2021-01-04 03:00:00,38220019,Other,TRIVITRON HEALTHCARE PRIVATE LIMITED,"No.15, 4Th Street, Abhiramapuram,","IN - Chennai, Tamil Nadu",.,.,anilkumar@trivitron.com,www.trivitron.com,LABSYSTEMS DIAGNOSTICS OY,,Finland,0.0,23016.0,EUR,0.0,,0.0,,25.0,KGS,"COVID-19 REACTION MIX 1,35 ML 100 TST (RAW MATERIALS FOR MANUFACTURING COVID RT PCR KITS (685 PCS)",0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3612,India 2021-version9-tiers.csv
7541,2021-01-04 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,"LABGENOMICS CO.,LTD.",,South Korea,0.0,302400.0,EUR,0.0,,0.0,,2400.0,NOS,(LABGUN) COVID-19 EXOFAST RT-PCR KIT - DIAGNOSTIC REAGENTS - (COO-REPUBLIC OF KOREA),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3613,India 2021-version9-tiers.csv
7542,2021-01-04 03:00:00,38220090,Other,ATNT LABORATORIES,"309, D.S.Trade Centre, Vidyavihar(W), 400086","IN - Mumbai, Maharashtra.",9869236574,.,"atnt@vsnl.net, info@atntlabs.com",www.atntlabs.com,EXPRESS BIOTECH INTERNATIONAL,,United States,0.0,148.0,USD,0.0,,0.0,,1.0,NOS,(ELISA TEST KIT FOR RESEARCH USE ONLY) RAT CORONA VIRUS (RCV/SDA) ELISA KIT (LIST NO. 4 S.NO. 32) (T,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3614,India 2021-version9-tiers.csv
7551,2021-01-04 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,1318.0,USD,0.0,,0.0,,2.0,NOS,USP-1478378_OLMESARTAN MEDOXOMIL RELATED COMPOUND A -(20 MG) -(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3615,India 2021-version9-tiers.csv
7616,2021-01-04 03:00:00,38220090,Other,AGAPPE DIAGNOSTICS LIMITED,"212/213, Vora Plaza, B-Wing, Navghar, Vasai (East)","IN - Dist. Thane, Maharashtra",.,.,compliance@agappe.in,www.agappe.in,VIRCELL SL,,Spain,0.0,450.0,EUR,0.0,,0.0,,1.0,NOS,AMPLIRUN TOTAL SARS-COV-2 CONTROL (SWAB) (CONTROL VIALS TO TEST REAGENTS),0,,,,,,COCHIN AIR CARGO ACC (INCOK4),,,,0,,,,,,,,,,,3616,India 2021-version9-tiers.csv
7627,2021-01-04 03:00:00,38220090,Other,PERKIN ELMER (INDIA) PVT. LTD.,"Unit No.3, 8Th Floor, B Wing, Trade, Star, Opp.Lotus Suites, J.B.Nagar, 400059","IN - Andheri, Maharashtra.",9102225334645,91-02225335940,"bhaleraosq@labindia.com, alok.kumar@perkinelmer.com",www.perkinelmer.com,PERKINELMER SINGAPORE PTE LTD,,Germany,0.0,150804.0,USD,0.0,,0.0,,1300.0,KGS,COVID-19 KIT-CMG-1033-S - CHEMAGIC VIRAL DNA/RNA 300 KIT (100 PCS) (MD 15 LIC NO.IMP/IVD/2020/525 DT,0,,,,,,NHAVA SHEVA SEA (INNSA1),,,,0,,,,,,,,,,,3617,India 2021-version9-tiers.csv
7758,2021-01-04 03:00:00,38220019,Other,TRIVITRON HEALTHCARE PRIVATE LIMITED,"No.15, 4Th Street, Abhiramapuram,","IN - Chennai, Tamil Nadu",.,.,anilkumar@trivitron.com,www.trivitron.com,LABSYSTEMS DIAGNOSTICS OY,,Finland,0.0,35114.0,EUR,0.0,,0.0,,6.46,KGS,"MB ORF1AB PR PRIMER AND PROBES RAW MATERIALS FOR MANUFACTURING COVID RT PCR KITS (1 PACK) (9,700 NMO",0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3618,India 2021-version9-tiers.csv
7881,2021-01-04 03:00:00,38220019,Other,TRIVITRON HEALTHCARE PRIVATE LIMITED,"No.15, 4Th Street, Abhiramapuram,","IN - Chennai, Tamil Nadu",.,.,anilkumar@trivitron.com,www.trivitron.com,LABSYSTEMS DIAGNOSTICS OY,,Finland,0.0,8085.0,EUR,0.0,,0.0,,16.31,KGS,"MB ORF1ABF PRIMER AND PROBES RAW MATERIALS FOR MANUFACTURINGCOVID RT PCR KITS (1 PACK) (24,500 NMOL)",0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3619,India 2021-version9-tiers.csv
7931,2021-01-04 03:00:00,38220019,Other,TRIVITRON HEALTHCARE PRIVATE LIMITED,"No.15, 4Th Street, Abhiramapuram,","IN - Chennai, Tamil Nadu",.,.,anilkumar@trivitron.com,www.trivitron.com,LABSYSTEMS DIAGNOSTICS OY,,Finland,0.0,2055.0,EUR,0.0,,0.0,,5.0,KGS,COVID PCR NEGATIVE CONTR 0.25 ML 500TS (RAW MATERIALS FOR MANUFACTURING COVID RT PCR KITS (137 PCS),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3620,India 2021-version9-tiers.csv
7956,2021-01-04 03:00:00,38220019,Other,INNVOLUTION HEALTHCARE PRIVATE LIMITED,"106, First Floor, Roots Towers Laxmi Nagar District Centre,",IN - New Delhi,.,.,atul.sharma@innvolution.com,www.innvolution.com,GENERAL BIOLOGICALS CORPORATION,,Taiwan,0.0,34000.0,USD,0.0,,0.0,,1000.0,SET,GB SARS-COV-2 REAL TIME RT-PCR BATCH NO.PVT60617 MDF DT.22.06.2020 EXP.DT.21.09.2021 (DIAGNOSTIC TES,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3621,India 2021-version9-tiers.csv
7957,2021-01-04 03:00:00,38220090,Other,ROCHE DIAGNOSTICS INDIA PVT.LTD.,"Plot No. 114 Roadx No.15, Midcandheri (East)",IN - Mumbai,.,.,guido.sander@roche.com,www.roche.com,ROCHE DIAGNOSTICS INTERNATIONAL LTD,"DIAGNOSTICS FINANCE & IC SUPPLY (60 09), FORRENSTRASSE 2, CH-6343 ROTKR EUZ, Switzerland Switzerland",Germany,0.0,51120.0,INR,0.0,,0.0,,20.0,PCS,ANTI-SARS-COV-2 PC ELECSYS - 09216928190(LABORATORY REAGENT),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3622,India 2021-version9-tiers.csv
7973,2021-01-04 03:00:00,38220019,Other,"INVITROGEN BIOSERVICES INDIA P.LTD,","Ground Floor, Citius, First Technology Place, No.3, Export Promotion Indus","IN - Trial Park, Whitefield, Bangalore",41785400,.,nagabushana.reddy@lifetech.com,www.lifetech.com,LIFE TECHNOLOGIES CORPORATION...,,United States,0.0,12213913.0,INR,0.0,,0.0,,50.0,SET,A47814(CONSISTS A48002/03/A47817/100092995) KIT (1000RXN) TAQPATH RTPCR COVID-19-1000RXN(DIAGNOSTIC,0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3623,India 2021-version9-tiers.csv
8027,2021-01-04 03:00:00,38220019,Other,TRIVITRON HEALTHCARE PRIVATE LIMITED,"No.15, 4Th Street, Abhiramapuram,","IN - Chennai, Tamil Nadu",.,.,anilkumar@trivitron.com,www.trivitron.com,LABSYSTEMS DIAGNOSTICS OY,,Finland,0.0,2055.0,EUR,0.0,,0.0,,5.0,KGS,COVID POSITIVE CONTROL 0.250 ML 500 TST (RAW MATERIALS FOR MANUFACTURING COVID RT PCR KITS (137 PCS),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3624,India 2021-version9-tiers.csv
8088,2021-01-04 03:00:00,38220019,Other,TRIVITRON HEALTHCARE PRIVATE LIMITED,"No.15, 4Th Street, Abhiramapuram,","IN - Chennai, Tamil Nadu",.,.,anilkumar@trivitron.com,www.trivitron.com,LABSYSTEMS DIAGNOSTICS OY,,Finland,0.0,11648.0,EUR,0.0,,0.0,,24.23,KGS,"MB ORF1ABR PRIMER AND PROBES RAW MATERIALS FOR MANUFACTURINGCOVID RT PCR KITS (1 PACK) (36,400 NMOL)",0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3625,India 2021-version9-tiers.csv
8090,2021-01-04 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,438.0,USD,0.0,,0.0,,1.0,NOS,USP-1478367_OLMESARTAN MEDOXOMIL -(100 MG) -(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3626,India 2021-version9-tiers.csv
8111,2021-01-04 03:00:00,38220019,Other,TRIVITRON HEALTHCARE PRIVATE LIMITED,"No.15, 4Th Street, Abhiramapuram,","IN - Chennai, Tamil Nadu",.,.,anilkumar@trivitron.com,www.trivitron.com,LABSYSTEMS DIAGNOSTICS OY,,Finland,0.0,13974.0,EUR,0.0,,0.0,,10.0,KGS,"COVID-19 PROBE MIX 1,05 ML 250 TST (RAW MATERIALS FOR MANUFACTURING COVID RT PCR KITS (274 PCS)",0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,3627,India 2021-version9-tiers.csv
8188,2021-01-04 03:00:00,38220090,Other,PERKIN ELMER (INDIA) PVT. LTD.,"Unit No.3, 8Th Floor, B Wing, Trade, Star, Opp.Lotus Suites, J.B.Nagar, 400059","IN - Andheri, Maharashtra.",9102225334645,91-02225335940,"bhaleraosq@labindia.com, alok.kumar@perkinelmer.com",www.perkinelmer.com,PERKINELMER SINGAPORE PTE LTD,,Germany,0.0,150804.0,USD,0.0,,0.0,,1300.0,KGS,COVID-19 KIT-CMG-1033-S - CHEMAGIC VIRAL DNA/RNA 300 KIT (100 PCS) (MD 15 LIC NO.IMP/IVD/2020/525 DT,0,,,,,,NHAVA SHEVA SEA (INNSA1),,,,0,,,,,,,,,,,3628,India 2021-version9-tiers.csv
8215,2021-01-03 03:00:00,38220019,Other,J. MITRA & CO. PVT. LTD.,"A-180 Okhla Indl.Area, Phase-I, 110020",IN - New Delhi,.,.,.,.,"BORE DA BIOTECH CO.,LTD","A-913, 14, SAGIMAKGOL-RO 45BEAN-GIL, JUNGWON-GU, SEONGNAM-SI,GYEONGGI-DO,13209, KOREA,REPUBLIC OF",South Korea,0.0,2250.0,USD,0.0,,0.0,,25.0,MGS,ANTI-CORONA NP REAGENT FOR IN-VITRO DIAGNOSTICS TEST KITS,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3629,India 2021-version9-tiers.csv
8284,2021-01-02 03:00:00,38220019,Other,"ORTHO CLINICAL DIAGNOSTICS INDIA PVT.LTD.,","Unit No. 403, 4Th Floor, Leela, Business Park, Andheri Kurla Rd., 400059","IN - Andheri-East, Mumbai, Maharashtra",09821093859,.,sganus2its@jnj.com,www.orthoclinical.com,ORTHO-CLINICAL DIAGNOSTICS FRANCE.,,United Kingdom,0.0,120750.0,INR,0.0,,0.0,,2.15,KGS,ANTI-SARS-COV-2 TOTALCALIBRATOR (NONUS)(DIAGNOSTIC KITS) (15EA)DUTY PAID UNDER PROTEST VIDE FILE NO.,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3630,India 2021-version9-tiers.csv
8451,2021-01-02 03:00:00,38220019,Other,ANGSTROM BIOTECH PVT LTD.,"870/5/B. Gidc Makarpura, Vadodara, 390010",IN - India,.,.,angstromreeja@rediffmail.com,.,FAPON INTERNATIONAL LIMITED,,China,0.0,30.0,USD,0.0,,0.0,,300.0,MGS,"CONJUGATE BUFFER POWDER, FPCVCBP (DIAGNOSTICS REAGENT FOR MFG. COVID 19 TEST KIT)",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3631,India 2021-version9-tiers.csv
8471,2021-01-02 03:00:00,38220019,Other,ANGSTROM BIOTECH PVT LTD.,"870/5/B. Gidc Makarpura, Vadodara, 390010",IN - India,.,.,angstromreeja@rediffmail.com,.,FAPON INTERNATIONAL LIMITED,,China,0.0,640000.0,USD,0.0,,0.0,,3200.0,MGS,"MONOCLONAL ANTIBODY, FPZ0546 (DIAGNOSTICS REAGENT FOR MFG. COVID 19 TEST KIT)",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3632,India 2021-version9-tiers.csv
8738,2021-01-02 03:00:00,38220019,Other,ANGSTROM BIOTECH PVT LTD.,"870/5/B. Gidc Makarpura, Vadodara, 390010",IN - India,.,.,angstromreeja@rediffmail.com,.,FAPON INTERNATIONAL LIMITED,,China,0.0,28800.0,USD,0.0,,0.0,,28800.0,MGS,HETEROPHILIC IMMUNOGLOBULIN ELIMINATION REAGENT (I) HIER-R-001 (DIAGNOSTICS REAGENT FOR MFG. COVID 1,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3633,India 2021-version9-tiers.csv
8858,2021-01-02 03:00:00,38220019,Other,ANGSTROM BIOTECH PVT LTD.,"870/5/B. Gidc Makarpura, Vadodara, 390010",IN - India,.,.,angstromreeja@rediffmail.com,.,FAPON INTERNATIONAL LIMITED,,China,0.0,120000.0,USD,0.0,,0.0,,600.0,MGS,"MONOCLONAL ANTIBODY, FPZ0573 (DIAGNOSTICS REAGENT FOR MFG. COVID 19 TEST KIT)",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3634,India 2021-version9-tiers.csv
8955,2021-01-02 03:00:00,38220019,Other,CEPHEID INDIA PRIVATE LIMITED,"573, 3Rd Floor, Main Road, Chiragh Delhi, 201301",IN - India,.,.,deepak.sood@cepheid.com,www.cepheid.com,CEPHEID US,,Sweden,0.0,165572.0,USD,0.0,,0.0,,1610.0,NOS,DIAGNOSTICS REAGENTS- XPRSARS COV-2 10 TEST KIT (URGENT MEDICAL SUPPLYES),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,3635,India 2021-version9-tiers.csv
9031,2021-01-02 03:00:00,38220019,Other,"ORTHO CLINICAL DIAGNOSTICS INDIA PVT.LTD.,","Unit No. 403, 4Th Floor, Leela, Business Park, Andheri Kurla Rd., 400059","IN - Andheri-East, Mumbai, Maharashtra",09821093859,.,sganus2its@jnj.com,www.orthoclinical.com,ORTHO-CLINICAL DIAGNOSTICS FRANCE.,,United Kingdom,0.0,3123750.0,INR,0.0,,0.0,,10.74,KGS,ANTI-SARS-COV-2 TOTAL RGNTPACK (NONUS) L.4 (57) (CLIA DIAGNOSTICS KITS)(75 EA),0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,3636,India 2021-version9-tiers.csv
9068,2021-01-01 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,450.0,USD,0.0,,0.0,,2.0,NOS,USP-1614374_SODIUM LAUROYL SARCOSINATE -(150 MG) -(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3637,India 2021-version9-tiers.csv
9072,2021-01-01 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,1313.0,USD,0.0,,0.0,,3.0,NOS,USP-1478367_OLMESARTAN MEDOXOMIL -(100 MG) -(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3638,India 2021-version9-tiers.csv
9129,2021-01-01 03:00:00,38220090,Other,ONNSYNEX VENTURES PRIVATE LIMITED,.,IN - India,.,.,.,.,Illumina Inc.,5200 Illumina Way San Diego   US,United States,0.0,90574.3,USD,0.0,,0.0,,1.0,NOS,ILLUMINA COVID SEQ TEST 3072 SPL(PART NO.20043675)(LAB REAGENTS FOR RESEARCH USE ONLY),0,,,,,,Noida Special Economic Zone (INNDA6),,,,0,,,,,,,,,,,3639,India 2021-version9-tiers.csv
9354,2021-01-01 03:00:00,38220090,Other,ONNSYNEX VENTURES PRIVATE LIMITED,.,IN - India,.,.,.,.,Illumina Inc.,5200 Illumina Way San Diego   US,United States,0.0,40045.2,USD,0.0,,0.0,,1.0,NOS,ILLUMINA COVID SEQ TEST 3072 SPL(PART NO.20043675)(LAB REAGENTS FOR RESEARCH USE ONLY),0,,,,,,Noida Special Economic Zone (INNDA6),,,,0,,,,,,,,,,,3640,India 2021-version9-tiers.csv
9361,2021-01-01 03:00:00,38220090,Other,CHROMACHEMIE LABORATORY PRIVATE LIMITED,"Nagesh Building, Room No. 1 & 2, 1St Floor, No.163, 1St Main Road Sheshadripuram",IN - Bangalore,.,.,accounts@chromachemie.co.in,www.chromachemie.co.in,M/S. THE UNITED STATES PHARMACOPEIA,"L CONVENTION, INC 12601, TWINBROOK PARKWAY, ROCKVILLE, MD 20852 0 UNITED STATES",United States,0.0,4611.0,USD,0.0,,0.0,,7.0,NOS,USP-1643437_TELMISARTAN RELATED COMPOUND B -(15 MG) -(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,3641,India 2021-version9-tiers.csv
