,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
3505,6622,6623,2021-10-16 03:00:00,38220019,Other,ANGSTROM BIOTECH PVT LTD.,"870/5/B. Gidc Makarpura, Vadodara, 390010",IN - India,.,.,angstromreeja@rediffmail.com,.,FAPON INTERNATIONAL LIMITED,,Hong Kong,0.0,21.0,USD,0.0,,0.0,,208.4,MGS,SOLUTION NCK013-P (DIAGNOSTICS REAGENT RAW MATERIAL FOR MNF.OF COVID 19 TEST KIT),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,6623,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,reagent,{'reagent': 4},"international,limited","{'international,limited': '1ea'}",2.0,0.6666666666666666,2.0,1399,344,1399
3506,6636,6637,2021-10-16 03:00:00,38220019,Other,ABBOTT HEALTH CARE PRIVATE LIMITED,"Unit Nos.3&4, Corporate Park, Sion-Trombay Road, Chembur, 400071",IN - Mumbai. Maharashtra,5978888,5978846,niranjani.shetty@abbott.com,www.abbott.co.in,ABBOTT DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 D-65205 WIESBADEN #NAME? 0 Germany,Ireland,0.0,557.0,USD,0.0,,0.0,,0.2,KGS,6R8702 ARC SARS-COVID-2 CAL OUS COVID TEST KITS 10 NOS,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,6637,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,10,{'10': '1ea'},"abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,21.5,1273,70 | 72 | 73 | 74 | 330 | 951 | 430,70
3507,6661,6662,2021-10-16 03:00:00,38220019,Other,ABBOTT HEALTH CARE PRIVATE LIMITED,"Unit Nos.3&4, Corporate Park, Sion-Trombay Road, Chembur, 400071",IN - Mumbai. Maharashtra,5978888,5978846,niranjani.shetty@abbott.com,www.abbott.co.in,ABBOTT DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 D-65205 WIESBADEN #NAME? 0 Germany,Ireland,0.0,126.0,USD,0.0,,0.0,,0.05,KGS,6R9112 ALNTY SARS-COV-2 IGM CTL OUS COVID TEST KITS 2 NOS,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,6662,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,igm,{'igm': 4},"abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,21.5,1076,70 | 72 | 73 | 74 | 330 | 951 | 430,70
3508,6692,6693,2021-10-16 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,"LABGENOMICS CO., LTD ",,South Korea,0.0,575000.0,EUR,0.0,,0.0,,5000.0,PCS,(COVID-19 TESTING KITS) LabGun TM Covid 19 ExoFast RT-PCR Kit (DIAGNOSTIC REAGENTS),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,6693,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,reagents,{'reagents': 4},labgenomics | labgenomics,{'labgenomics': 20} | {'labgenomics': 20},2.0,20.0,42.0,66,375 | 943,375
3509,6705,6706,2021-10-16 03:00:00,38220019,Other,ABBOTT HEALTH CARE PRIVATE LIMITED,"Unit Nos.3&4, Corporate Park, Sion-Trombay Road, Chembur, 400071",IN - Mumbai. Maharashtra,5978888,5978846,niranjani.shetty@abbott.com,www.abbott.co.in,ABBOTT DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 D-65205 WIESBADEN #NAME? 0 Germany,Ireland,0.0,236.0,USD,0.0,,0.0,,0.36,KGS,6R8602 ARC SARS-COVID-2 CAL OUS COVID TEST KITS 10 NOS,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,6706,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,10,{'10': '1ea'},"abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,21.5,1273,70 | 72 | 73 | 74 | 330 | 951 | 430,70
3510,6722,6723,2021-10-16 03:00:00,38220019,Other,ABBOTT HEALTH CARE PRIVATE LIMITED,"Unit Nos.3&4, Corporate Park, Sion-Trombay Road, Chembur, 400071",IN - Mumbai. Maharashtra,5978888,5978846,niranjani.shetty@abbott.com,www.abbott.co.in,ABBOTT DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 D-65205 WIESBADEN #NAME? 0 Germany,Ireland,0.0,2347.0,USD,0.0,,0.0,,0.53,KGS,6S6002 ARC SARS COV2 IGGII QUANT CAL COVID TEST KITS 10 NOS,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,6723,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,10 | cov2 | cov2 | cov2,{'10': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1273 | 1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
3511,6872,6873,2021-10-14 03:00:00,38220019,Other,HUMOLE DIAGNOSTICS PRIVATE LIMITED,.,IN - India,.,.,.,.,"SEEGENE, INC. ",,South Korea,0.0,6000.0,USD,0.0,,0.0,,75.0,NOS,ALLPLEX 2019-NCOV ASSAY (124T) RP10252W (COVID TESTING PCR KITS),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,6873,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"allplex,2019,assay | allplex,2019,assay","{'assay': 4, '2019,allplex': '1ea'} | {'assay': 4, '2019,allplex': '1ea'}",seegene | seegene | seegene | seegene | seegene | seegene,{'seegene': 20} | {'seegene': 20} | {'seegene': 20} | {'seegene': 20} | {'seegene': 20} | {'seegene': 20},6.0,20.0,52.0,35 | 1414,974 | 35 | 36 | 961 | 1004 | 1005,35
3512,6987,6988,2021-10-14 03:00:00,38220090,Other,AGAPPE DIAGNOSTICS LIMITED,"212/213, Vora Plaza, B-Wing, Navghar, Vasai (East)","IN - Dist. Thane, Maharashtra",.,.,compliance@agappe.in,www.agappe.in,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITED,,Hong Kong,0.0,480.0,USD,0.0,,0.0,,3.0,NOS,SARS-CoV-2 IgG (Electrochemiluminescence Immunoassay) (100T)[Diagnostic Reagent],0,,,,,,COCHIN AIR CARGO ACC (INCOK4),,,,0,,,,,,,,,,,6988,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,igg,{'igg': 4},limited | limited | limited | limited | technology | technology | technology | technology,{'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},4.0,0.5,4.0,1075,949 | 834 | 842 | 847 | 933 | 897 | 384 | 819,1075
3513,7280,7281,2021-10-14 03:00:00,38220090,Other,AGAPPE DIAGNOSTICS LIMITED,"212/213, Vora Plaza, B-Wing, Navghar, Vasai (East)","IN - Dist. Thane, Maharashtra",.,.,compliance@agappe.in,www.agappe.in,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITED,,Hong Kong,0.0,750.0,USD,0.0,,0.0,,5.0,NOS,SARS-CoV-2 Neutralization Ab (eCLIA)(100T)[Diagnostic Reagent],0,,,,,,COCHIN AIR CARGO ACC (INCOK4),,,,0,,,,,,,,,,,7281,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,reagent,{'reagent': 4},limited | limited | limited | limited | technology | technology | technology | technology,{'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},2.0,0.5,2.0,1399,949 | 834 | 842 | 847 | 933 | 897 | 384 | 819,1399
3514,7776,7777,2021-10-13 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,Abbott Rapid Dx North America LLC,,United States,0.0,782505.0,USD,0.0,,0.0,,1638.0,PCS,190000- ID NOW COVID-19 TEST KIT 24T (EUA),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,7777,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
3515,7813,7814,2021-10-13 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,Abbott Rapid Dx North America LLC,,United States,0.0,21975.0,USD,0.0,,0.0,,46.0,PCS,190000- ID NOW COVID-19 TEST KIT 24T (EUA),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,7814,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
3516,7932,7933,2021-10-13 03:00:00,38220090,Other,ROCHE DIAGNOSTICS INDIA PVT.LTD.,"Plot No. 114 Roadx No.15, Midcandheri (East)",IN - Mumbai,.,.,guido.sander@roche.com,www.roche.com,ROCHE DIAGNOSTICS INTERNATIONAL LTD,"DIAGNOSTICS FINANCE & IC SUPPLY (60 09), FORRENSTRASSE 2, CH-6343 ROTKR EUZ, Switzerland Switzerland",Germany,0.0,45600.0,INR,0.0,,0.0,,30.0,PCS,ANTI SARS COV 2 S PC ELECSYS - 09289313190 (LABORATORY REAGENT),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,7933,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",40.0,21.0,87.0,777,131 | 132 | 133 | 252 | 256 | 643 | 647,777
3517,8381,8382,2021-10-13 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,SIEMENS HEALTHCARE DIAGNOSTIC INC(DX),,United States,0.0,3737.0,USD,0.0,,0.0,,100.0,PCS,"(CLIA DIAGNOSTIC KITS) CENTAUR SCOVG 100T 11207376 (L-4, S/N57) ",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8382,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,clia | clia,{'clia': 4} | {'clia': 4},"siemens,healthcare | siemens,healthcare","{'siemens': 20, 'healthcare': '1ea'} | {'siemens': 20, 'healthcare': '1ea'}",2.0,10.5,21.5,1206 | 1190,26 | 61,26
3518,8427,8428,2021-10-13 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,Abbott Rapid Dx North America LLC,,United States,0.0,345392.0,USD,0.0,,0.0,,723.0,PCS,190000- ID NOW COVID-19 TEST KIT 24T (EUA),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8428,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
3519,8496,8497,2021-10-13 03:00:00,38220090,Other,JOHNSON & JOHNSON LIMITED,"30 Forjett Street, Post Box No 9301, 400036","IN - Mumbai, Maharashtra.",022 6664 6464,.,rganpati@its.jnj.com,www.its.jnj.com,ANCILLARE EUROPE B.V.,,United States,0.0,650.0,USD,0.0,,0.0,,1.0,NOS,LAB SUPPLIES- CARTRIDGE TEST SARS-COV-2/FLU,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8497,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,lab,{'lab': '1ea'},europe,{'europe': '1ea'},0.14285714285714285,0.3333333333333333,0.3333333333333333,847,567,567
3520,8499,8500,2021-10-13 03:00:00,38220090,Other,ROCHE DIAGNOSTICS INDIA PVT.LTD.,"Plot No. 114 Roadx No.15, Midcandheri (East)",IN - Mumbai,.,.,guido.sander@roche.com,www.roche.com,ROCHE DIAGNOSTICS INTERNATIONAL LTD,"DIAGNOSTICS FINANCE & IC SUPPLY (60 09), FORRENSTRASSE 2, CH-6343 ROTKR EUZ, Switzerland Switzerland",Germany,0.0,65820.0,INR,0.0,,0.0,,30.0,PCS,ANTI SARS COV 2 S CS ELECSYS - 09289291190 (ISO NO. Q5 18 0310283 394) REFERENCE STANDARD ),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,8500,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",40.0,21.0,87.0,777,131 | 132 | 133 | 252 | 256 | 643 | 647,777
3521,8594,8595,2021-10-13 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,SIEMENS HEALTHCARE DIAGNOSTIC INC(DX),,United States,0.0,625.0,USD,0.0,,0.0,,15.0,PCS,(U.P. F.N. S/3-GEN-244/19-20/ACC GR-II DTD. 09/07/2019) ATELLICA IM SCOVG QC KIT 11207388 (DIAGNOSTI,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8595,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"im,atellica,scovg","{'atellica': 20, 'im,scovg': '1ea'}","siemens,healthcare | siemens,healthcare","{'siemens': 20, 'healthcare': '1ea'} | {'siemens': 20, 'healthcare': '1ea'}",11.0,10.5,35.0,775,26 | 61,61
3522,8682,8683,2021-10-13 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,Abbott Rapid Dx North America LLC,,United States,0.0,394597.0,USD,0.0,,0.0,,826.0,PCS,190000- ID NOW COVID-19 TEST KIT 24T (EUA),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8683,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
3523,8824,8825,2021-10-13 03:00:00,38220019,Other,MERIDIAN BIOTECH,.,IN - India,.,.,.,.,YOUSEQ LTD,,United Kingdom,0.0,175.0,GBP,0.0,,0.0,,1.0,NOS,Canine respiratory coronavirus qPCR Test Kit - For ResearchUse Only,0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,8825,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"coronavirus,qpcr","{'coronavirus,qpcr': '1ea'}",youseq,{'youseq': 20},1.0,10.0,20.4,1366,1449,1449
3524,8885,8886,2021-10-13 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,Abbott Rapid Dx North America LLC,,United States,0.0,2866.0,USD,0.0,,0.0,,6.0,PCS,190000- ID NOW COVID-19 TEST KIT 24T (EUA) - FOC,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8886,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
3525,8904,8905,2021-10-13 03:00:00,38220090,Other,JOHNSON & JOHNSON LIMITED,"30 Forjett Street, Post Box No 9301, 400036","IN - Mumbai, Maharashtra.",022 6664 6464,.,rganpati@its.jnj.com,www.its.jnj.com,ANCILLARE EUROPE B.V.,,United States,0.0,650.0,USD,0.0,,0.0,,1.0,NOS,LAB SUPPLIES- -TEST SARS COV-2/FLU,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8905,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,lab,{'lab': '1ea'},europe,{'europe': '1ea'},0.14285714285714285,0.3333333333333333,0.3333333333333333,847,567,567
3526,8928,8929,2021-10-13 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,Abbott Rapid Dx North America LLC,,United States,0.0,478.0,USD,0.0,,0.0,,1.0,PCS,190000- ID NOW COVID-19 TEST KIT 24T (EUA) - FOC,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8929,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
3527,9030,9031,2021-10-12 03:00:00,38220090,Other,PREMAS LIFE SCIENCES PRIVATE LIMITED,"Plot No.153, Okhla Industrial Area, Phase-Iii New Delhi, Na",IN - India,.,.,pawangupta007@ymail.com,.,FLUIDIGM CORPORATION,,United States,0.0,10.0,USD,0.0,,0.0,,1.0,NOS,"10006606: 2019-nCOV CDC EUA KIT, 500RXN (LAB REAGENT FOR RESEARCH USE) ",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,9031,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,reagent,{'reagent': 4},"corporation,fluidigm","{'fluidigm': 20, 'corporation': '1ea'}",2.0,21.0,21.0,1399,25,25
3528,9285,9286,2021-10-12 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,"LABGENOMICS CO., LTD ",,South Korea,0.0,230000.0,EUR,0.0,,0.0,,2000.0,PCS,(COVID-19 TESTING KITS) LabGun TM Covid 19 ExoFast RT-PCR Kit (DIAGNOSTIC REAGENTS),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,9286,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,reagents,{'reagents': 4},labgenomics | labgenomics,{'labgenomics': 20} | {'labgenomics': 20},2.0,20.0,42.0,66,375 | 943,375
3529,9361,9362,2021-10-12 03:00:00,38220019,Other,PREMAS LIFE SCIENCES PRIVATE LIMITED,"Plot No.153, Okhla Industrial Area, Phase-Iii New Delhi, Na",IN - India,.,.,pawangupta007@ymail.com,.,FLUIDIGM CORPORATION,,United States,0.0,4762.0,USD,0.0,,0.0,,2.0,NOS,102-0355: ADVANTA Dx SARS-COV-2 RT-PCR ASSAY REAGENT AND IFCBUNDLE (CONTAINS AS PER INVOICE),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,9362,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"dx,advanta,assay","{'assay': 4, 'dx,advanta': '1ea'}","corporation,fluidigm","{'fluidigm': 20, 'corporation': '1ea'}",6.0,21.0,54.0,25,25,25
3530,9667,9668,2021-10-12 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,"ABBOTT RAPID DX NORTH AMERICA, LLC ",,United States,0.0,716580.0,USD,0.0,,0.0,,1500.0,PCS,"ID NOW COVID-19 TEST KIT 24T (EUA) (BATCH NO - M166074, M166095) (MFG PART NO - 190-000) ",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,9668,Trade Atlas - 01-03-2022 - File ID 8990521745.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
3531,8,9,2021-08-31 03:00:00,38220019,Other,SYSMEX INDIA PVT. LTD.,"308, Ascot Centre, Sahar Airport Road, Next To Hotel Le Royal Mesridien, 400099","IN - Andheri[E], Mumbai",022-28224040/4050,.,shah.kalpesh@sysmex.co.in,www.sysmex.co.in,SYSMEX ASIA PACIFIC PTE LTD,"9 TAMPINES GRANDE, #06-18 SINGAPORE 528735 0 SINGAPORE",Germany,0.0,21060.0,INR,0.0,,0.0,,6.0,UNT,DIAGNOSTIC REAGENTS -TRULAB PROTEIN FS LEVEL 1 Batch: 31169ITEM NO: ZPS00236( COVID 19 TESTING CONTR,0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,9,Trade Atlas - 01-03-2022 - File ID 9154376888.xlsx,reagents,{'reagents': 4},sysmex | sysmex | sysmex,{'sysmex': 20} | {'sysmex': 20} | {'sysmex': 20},2.0,10.0,10.0,66,12 | 321 | 322,12 | 321 | 322
3532,40,41,2021-08-31 03:00:00,38220019,Other,SYSMEX INDIA PVT. LTD.,"308, Ascot Centre, Sahar Airport Road, Next To Hotel Le Royal Mesridien, 400099","IN - Andheri[E], Mumbai",022-28224040/4050,.,shah.kalpesh@sysmex.co.in,www.sysmex.co.in,SYSMEX ASIA PACIFIC PTE LTD,"9 TAMPINES GRANDE, #06-18 SINGAPORE 528735 0 SINGAPORE",Germany,0.0,27797.0,INR,0.0,,0.0,,7.0,UNT,DIAGNOSTIC REAGENTS -TRULAB PROTEIN FS LEVEL 2 Batch: 31170ITEM NO: ZPS00237( COVID 19 TESTING CONTR,0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,41,Trade Atlas - 01-03-2022 - File ID 9154376888.xlsx,reagents,{'reagents': 4},sysmex | sysmex | sysmex,{'sysmex': 20} | {'sysmex': 20} | {'sysmex': 20},2.0,10.0,10.0,66,12 | 321 | 322,12 | 321 | 322
3533,82,83,2021-08-31 03:00:00,38220090,Other,ANALYTICA CHEMIE INC.,.,IN - India,.,.,.,.,M/S. PHARMACEUTICAL AND MEDICAL DEV,,Japan,0.0,44000.0,JPY,0.0,,0.0,,2.0,NOS,1114400021-VALSARTAN RS - (350MG) - (PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,83,Trade Atlas - 01-03-2022 - File ID 9154376888.xlsx,standard | standard | standard | standard | standard,{'standard': 20} | {'standard': 20} | {'standard': 20} | {'standard': 20} | {'standard': 20},ms,{'ms': 4},10.0,1.0,11.6,693 | 691 | 1048 | 1047 | 1215,1228,1187
