no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
9673,2021-07-27 03:00:00,38220090000,OTHER,ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,112050.0,130565.5,USD,2681.5,Kg.,2855.0,Kg.,0.0,,PANBIO COVID 19 AG RAPID T DEVICE 25T NP,15,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,526,Philippines 2021-version9-tiers.csv
9705,2021-07-27 03:00:00,38220090000,OTHER,ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,112000.0,130497.9,USD,2680.5,Kg.,2753.0,Kg.,0.0,,PANBIO COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,527,Philippines 2021-version9-tiers.csv
9706,2021-07-27 03:00:00,38220090000,OTHER,SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,BIOVENDOR-LABORATORNI MEDICINA A.S,,Czech Republic,15120.0,16744.6,USD,76.0,Kg.,81.72,Kg.,0.0,,"210,000 KIT BIOCREDIT COVID-19 AG DETECTION KIT",6,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,528,Philippines 2021-version9-tiers.csv
9776,2021-07-26 03:00:00,38220010000,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS IMPREGNATED OR COATED WITH DIAGNOSTIC OR LABORATORY REAGENTS",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,,South Korea,450000.0,491000.0,USD,1360.0,Kg.,2272.0,Kg.,0.0,,41FK11 PANBIO COVID 19 AG RAPID T DEVICE 25T NS 4000 EA,11,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,529,Philippines 2021-version9-tiers.csv
9862,2021-07-26 03:00:00,38220090000,OTHER,MAN MEDICAL PHARMA AND DIAGNOSTICS,"31 APPLE ST. AIRPORT SUBD. PENGUE  RUYU TUGUEGARAO CITY, CAGAYAN",PH - Philippines,8069267,.,ALLAN@MEDTEK.COM.PH,.,INFOPIA CO. LTD,,South Korea,270000.0,285600.0,USD,275.5,Kg.,275.5,Kg.,0.0,,INFOPIA DIAGNOSTIC REAGENT: GENEFINDER COVID-19 PLUS REALAMP KIT  IFMR-45  600 PCS.,5,PACKAGE,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,530,Philippines 2021-version9-tiers.csv
9915,2021-07-26 03:00:00,38220090000,OTHER,MAN MEDICAL PHARMA AND DIAGNOSTICS,"31 APPLE ST. AIRPORT SUBD. PENGUE  RUYU TUGUEGARAO CITY, CAGAYAN",PH - Philippines,8069267,.,ALLAN@MEDTEK.COM.PH,.,IDEXX,,United States,12000.0,12549.4,USD,2.5,Kg.,2.5,Kg.,0.0,,"OPTIMEDICAL DIAGNOSTIC TEST KIT: OPTI RAPID LYSIS BUFFER, OPTI SARS COV-2 RT-PCR TEST 500 99-57004 4PCS",2,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,531,Philippines 2021-version9-tiers.csv
29,2021-12-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDICAL TEST SYSTEM  INCORPORATED,"5/F DAO I BLDG 189 SALCEDO ST. LEGASPI VILLAGE, MAKATI CITY",PH - Philippines,8130069,.,JACKSEAIRE.EXPRESS@YAHOO.COM,.,LIFE TECHNOLOGIES HOLDINGS PTE LTD,,Singapore,1908.5,2023.1,USD,7.1,Kg.,7.57,Kg.,0.0,,TAQPATH COVID-19 C-IVD KIT,0,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,532,Philippines 2021-version9-tiers.csv
44,2021-12-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDICAL TEST SYSTEM  INCORPORATED,"5/F DAO I BLDG 189 SALCEDO ST. LEGASPI VILLAGE, MAKATI CITY",PH - Philippines,8130069,.,JACKSEAIRE.EXPRESS@YAHOO.COM,.,LIFE TECHNOLOGIES HOLDINGS PTE LTD,,Singapore,24639.8,26118.3,USD,97.1,Kg.,97.79,Kg.,0.0,,TAQPATH RTPCR COVID 19-1000 RXN,0,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,533,Philippines 2021-version9-tiers.csv
64,2021-12-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",REBMANN  INCORPORATED,"3/F PICTURE CITY CENTER BLDG. NO. 88 TIMOG AVENUE QUEZON CITY, QUEZON CITY",PH - Philippines,9209757,.,REBMANNINC@GMAIL.COM,.,SCHENKER SINGAPORE (PTE) LTD,,Singapore,117.8,124.4,USD,1.75,Kg.,1.93,Kg.,0.0,,2 EA Bottle Maximum Recovery Dilulent 500G,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,534,Philippines 2021-version9-tiers.csv
103,2021-12-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,118316.0,USD,2452.5,Kg.,2679.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,535,Philippines 2021-version9-tiers.csv
156,2021-12-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",RAINPHIL INC,"3RD  FLOOR GREAT WALL BUILDING 136 YAKAL STREET, MAKATI CITY",PH - Philippines,8436352,.,ANGIE@RAINPHIL.COM,.,ZYBIO INC.,,China,96000.0,101790.0,USD,50.2,Kg.,204.0,Kg.,0.0,,500 KIT / 96 TEST - MOLACCU COVID-19 DETECTION KIT,4,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,536,Philippines 2021-version9-tiers.csv
178,2021-12-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,118316.0,USD,2452.5,Kg.,2681.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,537,Philippines 2021-version9-tiers.csv
238,2021-12-28 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC,,South Korea,54090.0,57452.6,USD,2345.27,Kg.,2687.09,Kg.,0.0,,STANDARD TM Q COVID -19 AG TEST-4760 STANDARD TM Q COVID-19 AG TEST NASAL-550 STANDARD TM F COVID-19 AG TEST-99,181,CARTON,FOB,,,,PORT OF MANILA,,,,0,,,,,,,,,,,538,Philippines 2021-version9-tiers.csv
403,2021-12-27 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,400000.0,439000.0,USD,2162.5,Kg.,2248.0,Kg.,0.0,,AF41FK11CFE PANBIO COVID 19 AG RAPID T DEVICE 25T NS 41FK11 4000 EA,11,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,539,Philippines 2021-version9-tiers.csv
461,2021-12-27 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN UNI MEDICA TECHNOLOGY CO LTD,,Hong Kong,25000.0,27900.0,USD,8.75,Kg.,154.0,Kg.,0.0,,"250PCS REAL TIME PCR KIT FOR NOVEL CORONAVIRUS 2019-NCOV ( ORF1AB,N) 50T",3,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,540,Philippines 2021-version9-tiers.csv
500,2021-12-26 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MULTIGLOBAL TRADEX  INC.,.,PH - Philippines,.,.,.,.,"JBK FORMS CO., LTD.",,South Korea,480.0,599.9,USD,37.0,Kg.,37.0,Kg.,0.0,,RAPIGEN COVID 19 AG SARS   COV 2 ANTIGEN RAPID TEST 24000PCE,3,,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,541,Philippines 2021-version9-tiers.csv
939,2021-12-22 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDICAL TEST SYSTEM  INCORPORATED,"5/F DAO I BLDG 189 SALCEDO ST. LEGASPI VILLAGE, MAKATI CITY",PH - Philippines,8130069,.,JACKSEAIRE.EXPRESS@YAHOO.COM,.,LIFE TECHNOLOGIES HOLDINGS PTE LTD,,Singapore,372.9,399.4,USD,2.3,Kg.,2.49,Kg.,0.0,,TAQPATH COVID-FLA-FLB ASY PKG,1,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,542,Philippines 2021-version9-tiers.csv
968,2021-12-22 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",DEPARTMENT OF HEALTH,"SAN LAZARO COMPOUND RIZAL AVENUE STA CRUZ, MANILA",PH - Philippines,7116831,.,CVTAINO@GMAIL.COM,.,KOREA FOUNDATION FOR INTERNATIONAL HEALTHCARE,,South Korea,88780.0,91092.3,USD,131.4,Kg.,146.0,Kg.,0.0,,1 PALLET OF COVID-19 DIAGNOSIS KIT (RT PCR COVID 19 TEST KIT),1,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,543,Philippines 2021-version9-tiers.csv
1051,2021-12-22 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",DEPARTMENT OF HEALTH,"SAN LAZARO COMPOUND RIZAL AVENUE STA CRUZ, MANILA",PH - Philippines,7116831,.,CVTAINO@GMAIL.COM,.,KOREA FOUNDATION FOR INTERNATIONAL HEALTHCARE,,South Korea,103478.0,107859.5,USD,446.61,Kg.,496.23,Kg.,0.0,,9 PALLETS OF COVID-19 MEDICAL EQUIPMENT AND ACCESSORIES (2 SET RT PCR MACHINE),5,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,544,Philippines 2021-version9-tiers.csv
1155,2021-12-21 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",LIFELINE DIAGNOSTICS SUPPLIES INC.,"1225 QUEZON AVENUE BRGY. STA. CRUZ, QUEZON CITY",PH - Philippines,3765917,.,MELANIE_MARQUEZ@LIFELINEDIAG.COM,.,ILLUMINA CAMBRIDGE LTD,,United States,33915.0,34829.7,USD,25.1,Kg.,85.0,Kg.,0.0,,LABORATORY PRODUCTS ILLUMINA COVIDSEQ TEST 3072 SPL 20044461 1PCE AS PER ATTACHEDINSURANCE WITH POLICY NO M0199463 DATEISSUED DECEMBER 17 2021WITH PACKING LIST FDA LTO REF NOLTO-3000005828183,3,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,545,Philippines 2021-version9-tiers.csv
1212,2021-12-21 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",DOLE PHILIPPINES INC,"DONA SOCORRO STREET BELISARIO HEIGHTS SUBDIVISION LANANG, DAVAO CITY",PH - Philippines,0822387900,.,ANNALIZA.PADIOS@DOLEINTL.COM,.,CLEAR DETECTIONS B.V,,Netherlands,5718.1,6023.3,USD,0.8,Kg.,1.0,Kg.,0.0,,20 EA REAL TIME PCR DIAGNOSTIC KIT (FUSARIUM OXYSPORUM F SP CUBENSE TR4,1,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,546,Philippines 2021-version9-tiers.csv
1265,2021-12-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",VITALINE HEALTHCARE INC.,"UNIT 106 CORPORATE 101 BLDG NO 101 MOTHER IGNACIA ST BGY SOUTH TRIANGL, QUEZON CITY",PH - Philippines,3763171,.,CHRISTADENA@YAHOO.COM,.,BODITECH MED INC.,,South Korea,1125.0,1681.7,USD,90.91,Kg.,97.12,Kg.,0.0,,ICHROMA COVID-19 AG,17,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,547,Philippines 2021-version9-tiers.csv
1283,2021-12-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",LABX CORPORATION,.,PH - Philippines,.,.,.,.,"LEPU INTERNATIONAL HOLDINGS SHENZHEN CO., LTD ",,China,100000.0,119727.4,USD,2633.0,Kg.,2856.0,Kg.,0.0,,"223 PKGS 4000 BOXES 100,000  PCS SARZ -COV 2 ANTIGEN RAPID TEST KIT (COLLOIDAL GOLD IMMUNOCHROMATOGRAPHY)",223,CARTON,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,548,Philippines 2021-version9-tiers.csv
1390,2021-12-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SPARTI LOGISTICS CORP.,"UNIT 2K 8005 DON JESUS BLVD., OMNI ARCADE ALABANG HILLS CUPANG, MUNTINLUPA CITY",PH - Philippines,024041209,.,SPARTILOGISTICSCORPORATION@GMAIL.COM,.,RAPIGEN INC.,,South Korea,79500.0,86005.3,USD,731.0,Kg.,760.0,Kg.,0.0,,BIOCREDIT COVID 19 AG,63,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,549,Philippines 2021-version9-tiers.csv
1416,2021-12-18 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",NOEL SAN JOSE,.,PH - Philippines,.,.,.,.,NIPPON GENE,,Japan,704.9,782.5,USD,2.82,Kg.,2.82,Kg.,0.0,,"2 LAMP DRY PREFIX - FUSARIUM ODORATISSIMUM TR4, EXTRACTION SOLUTION SET",1,PACKAGE,CIP,,,,PORT OF CLARK,,,,0,,,,,,,,,,,550,Philippines 2021-version9-tiers.csv
1451,2021-12-17 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",LIFELINK DIAGNOSTICS SUPPLIES,.,PH - Philippines,.,.,.,.,"QNOSTICS LTD, TODD CAMPUS",,United Kingdom,10012.8,11141.8,USD,0.33,Kg.,21.0,Kg.,0.0,,"SARS-COV-2 ANALYTICAL Q PANEL, SARS-COV-2 MOLECULAR Q PANEL",1,,DAT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,551,Philippines 2021-version9-tiers.csv
1556,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PATIENT CARE CORP.,"AMHSCO BLDG., MACARTHUR HIGHWAY, DOLORES, SAN FERNANDO, PAMPANGA",PH - Philippines,0459611602,.,PURCHASING@PCC.COM.PH,.,BECTON DICKINSON DIAGNOSTIC SYSTEM,,United States,173016.0,185791.5,USD,231.23,Kg.,284.42,Kg.,0.0,,DIAGNOSTIC PRODUCTS- KIT BD MAX SARS COV 2 FLU,2,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,552,Philippines 2021-version9-tiers.csv
1578,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,26406.7,27885.9,USD,12.93,Kg.,24.59,Kg.,0.0,,09289267190 ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,553,Philippines 2021-version9-tiers.csv
1585,2021-12-16 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TOUCHSTAR MEDICAL ENTERPRISES INC.,.,PH - Philippines,.,.,.,.,COYOTE BIOSCIENCE CO LTD,,China,10512.0,11293.5,USD,8.03,Kg.,96.0,Kg.,0.0,,3504 TEST 6018000902-CE DIRECTDETECT SARS-COV-2 DETECTION KIT (PCR-FLUORESCENSE PROBE),2,PACKAGE,EXW,,,,PORT OF CLARK,,,,0,,,,,,,,,,,554,Philippines 2021-version9-tiers.csv
1590,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",JOHNSON & JOHNSON (PHILIPPINES) INC.,"KM 14 EDISON ROAD MERVILLE CITY OF PARANAQUE NCR FOURTH DISTRICT PH, PARANAQUE",PH - Philippines,3688000,.,JMARAVI2@ITS.JNJ.COM,.,ANCILLARE EUROPE B.V.,,Netherlands,650.0,686.9,USD,1.71,Kg.,1.71,Kg.,0.0,," """"ANCILLARE"""" CARTRIDGE TEST SARS-COV-2/FLU 1PCE",1,PACKAGE,DDP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,555,Philippines 2021-version9-tiers.csv
1629,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PATIENT CARE CORP.,"AMHSCO BLDG., MACARTHUR HIGHWAY, DOLORES, SAN FERNANDO, PAMPANGA",PH - Philippines,0459611602,.,PURCHASING@PCC.COM.PH,.,BECTON DICKINSON DIAGNOSTIC SYSTEM,,United States,234576.0,251897.0,USD,313.5,Kg.,385.62,Kg.,0.0,,DIAGNOSTIC PRODUCTS- KIT BD MAX SARS COV 2 FLU,3,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,556,Philippines 2021-version9-tiers.csv
1636,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PATIENT CARE CORP.,"AMHSCO BLDG., MACARTHUR HIGHWAY, DOLORES, SAN FERNANDO, PAMPANGA",PH - Philippines,0459611602,.,PURCHASING@PCC.COM.PH,.,BECTON DICKINSON DIAGNOSTIC SYSTEM,,United States,256310.0,275235.8,USD,342.54,Kg.,421.36,Kg.,0.0,,KIT BD MAX SARS COV 2 FLU,2,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,557,Philippines 2021-version9-tiers.csv
1652,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,1153.7,1218.4,USD,2.3,Kg.,5.82,Kg.,0.0,,09216928190 ANTI-SARS-COV-2 PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,558,Philippines 2021-version9-tiers.csv
1689,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,7261.3,7668.1,USD,14.46,Kg.,36.93,Kg.,0.0,,09203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,559,Philippines 2021-version9-tiers.csv
1722,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,1011.1,1067.8,USD,2.01,Kg.,5.14,Kg.,0.0,,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,560,Philippines 2021-version9-tiers.csv
1738,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,751.2,785.7,USD,0.07,Kg.,1.77,Kg.,0.0,,9211128190  KIT COBAS LIAT SARS-COV-2/FLU CTL,16,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,561,Philippines 2021-version9-tiers.csv
1760,2021-12-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,856.1,904.2,USD,1.7,Kg.,4.35,Kg.,0.0,,09289291190 ANTI-SARS-COV-2 S CS ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,562,Philippines 2021-version9-tiers.csv
