NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,source_data_row,source_file_name
4238,2021-07-28 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,3925870000.0,IDR,68.59,Kg.,304.0,Kg.,210.0,PCE,09175431190   KIT COBAS 6800/8800 SARS -COV-2 192T,0,PK,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,EMIRATES AIRLINE,,0,,,United States,,,,,,,,4238,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4249,2021-07-28 03:00:00,38220090,Lain-lain,PT. ENIGMA SAINTIA SOLUSINDO,RUKO DEMANSION ALAM SUTERA BLOK E NO.6 KEL.KUNCIRAN TANGERANG BANTEN,ID - Indonesia,.,.,.,.,LIFE TECHNOLOGIES HOLDING PTE LTD,33 MARSILING  INDUSTRIAL ESTATE ROAD SINGAPORE,Singapore,0.0,50996.8,USD,143.92,Kg.,808.0,Kg.,10.0,PCE,TAQPATH┐ COVID-19 CE-IVD RT-PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,GARUDA INDONESIA,,0,,,United States,,,,,,,,4249,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4253,2021-07-27 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,128.0,USD,0.29,Kg.,88.0,Kg.,4.0,PCE,SARS-COV-2 IGG (CLIA) CONTROL 1~2,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4253,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4265,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,38948000.0,IDR,3.66,Kg.,1602.2,Kg.,20.0,PCE,09203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,4265,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4268,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,276.25,USD,0.07,Kg.,36.0,Kg.,1.0,EA,6S6112 ALNTY SARS COV2 IGGII QUANT CO,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4268,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4278,2021-07-27 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,18000.0,USD,40.4,Kg.,88.0,Kg.,6000.0,PCE,SARS-COV-2 NABS (CLIA),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4278,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4279,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,3.67,USD,0.07,Kg.,8.5,Kg.,80.0,VI,VL-1 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4279,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4286,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,18.33,USD,0.34,Kg.,8.5,Kg.,50.0,MLT,FPCVCD-R-2 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4286,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4302,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,497412000.0,IDR,46.73,Kg.,1602.2,Kg.,120.0,PCE,09345272190 SARS-COV-2 AG ELECSYS COBAS E 200,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,4302,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4303,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,8053.06,USD,18.75,Kg.,1186.0,Kg.,20.0,EA,6S6122 ALNTY SARS COV2 IGGII QUANT 20,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4303,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4318,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,18.33,USD,0.34,Kg.,8.5,Kg.,2.0,MGM,GRCIGMC101 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4318,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4319,2021-07-27 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL. WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"BEIJING LEPU MEDICAL TECHNOLOGY CO., LTD","BUILDING 7-1,NO. 37 CHAOQIAN ROAD, CHANGPING TECH.",China,0.0,64098.9,USD,200.0,Kg.,200.0,Kg.,20160.0,PCE,REIGED DIAGNOSTICS SARS-COV-2 NUCLEIC ACID TEST KIT (PCR-FLUORESCENCE PROBE METHOD),0,PK,,,,,SOEKARNO-HATTA (U),BEIJING,KOREAN AIRLINES,,0,,,China,,,,,,,,4319,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4331,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,9.16,USD,0.17,Kg.,8.5,Kg.,0.5,MLT,FPZ0742 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4331,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4339,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,30199.8,USD,111.1,Kg.,1839.0,Kg.,150.0,EA,6S6022 ARC SARS COV2 IGGII QUANT 100T,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4339,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4349,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN,GERMANY",Germany,0.0,32237.1,EUR,5.04,Kg.,5.6,Kg.,400.0,PCE,09155376001 SARS-COV-2 (COVID19) RDRP,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,K-MILE AIR,,0,,,Germany,,,,,,,,4349,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4351,2021-07-27 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,1583.51,USD,3.44,Kg.,342.0,Kg.,10.0,KT,"KIT, XPRESS,SARS-COV-2, 10 TEST XPRSARS-COV2-10",0,CT,,,,,SOEKARNO-HATTA (U),SAN FRANCISCO,KOREAN AIRLINES,,0,,,United States,,,,,,,,4351,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4354,2021-07-27 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,128.0,USD,0.29,Kg.,88.0,Kg.,4.0,PCE,SARS-COV-2 IGM (CLIA) CONTROL 1~2,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4354,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4358,2021-07-27 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,1653.04,USD,3.79,Kg.,72.0,Kg.,10.0,KT,"KIT, XPRESS,SARS-COV-2, 10 TEST XPRSARS-COV2-10",0,CT,,,,,SOEKARNO-HATTA (U),SAN FRANCISCO,KOREAN AIRLINES,,0,,,United States,,,,,,,,4358,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4360,2021-07-27 03:00:00,38220090,Lain-lain,PT. ISOTEKINDO INTERTAMA,JL. RAYA KEBAYORAN LAMA NO. 309 C RT.003 RW.001 GROGOL UTARA  JAKARTA,ID - Indonesia,.,.,.,.,ACCUBIOTECH CO LTD,"BUILDING 10, NO.28 YU HUA ROAD, BEIJING CHINA",China,0.0,29737.3,USD,264.0,Kg.,264.0,Kg.,20000.0,PCE,SARS-COV-2 AG CASETTE (NASOPHARYNGEAL SWAB),0,PK,,,,,SOEKARNO-HATTA (U),BEIJING,SINGAPORE AIRLINE,,0,,,China,,,,,,,,4360,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4364,2021-07-27 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL.WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"CTK BIOTECH, INC","13855 STOWE DRIVE POWAY, CA 92064, USA",United States,0.0,8174.67,USD,84.0,Kg.,84.0,Kg.,5600.0,E53,ONSITE COVID-19 AG RAPID TEST,0,PK,,,,,SOEKARNO-HATTA (U),CAPITAL INTERNATIONAL APT/BEIJING,SINGAPORE AIRLINE,,0,,,China,,,,,,,,4364,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4379,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,9.16,USD,0.17,Kg.,8.5,Kg.,0.5,MLT,FPZ0648-AU SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4379,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4393,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,18.33,USD,0.34,Kg.,8.5,Kg.,2.0,MGM,BRCIGGS101 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4393,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4415,2021-07-27 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,408450.0,USD,1242.0,Kg.,1242.0,Kg.,2000.0,KT,"XPRSARS-COV2-10 KIT, XPRESS, SARS-COV-2, 10 TEST",0,CT,,,,,SOEKARNO-HATTA (U),ARLANDA APT/STOCKHOLM,EMIRATES CARGO,,0,,,Sweden,,,,,,,,4415,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4437,2021-07-27 03:00:00,38220090,Lain-lain,PT TRIDINAMIKA JAYA INSTRUMENT,"JL.BOULEVARD RAYA BLOK BA.3/15,GADING SERPONG PAKULONAN BARAT,KELAPA D",ID - Indonesia,.,.,.,.,PACIFIC TWIN TECHNOLOGIES PTE. LTD.,"100 Jalan Sultan #05-27, Sultan Plaza, Singapore",Singapore,0.0,105638.0,USD,15.98,Kg.,33.2,Kg.,115.0,PCE,BIOMAXIMA PCR 5008 SARS-COV-2 REAL TIME PCR LAB-KITTM,0,PK,,,,,SOEKARNO-HATTA (U),WARSZAWA,MY INDO AIRLINES,,0,,,Poland,,,,,,,,4437,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4453,2021-07-27 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT.",ID - Indonesia,.,.,.,.,VIVACHEK BIOTECH ( HANGZHOU ) CO. LTD.,"LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,10859.8,USD,76.0,Kg.,548.0,Kg.,100000.0,PCE,VIVADIAG SARS-COV-2 AG RAPID TEST: REPLACEMENT TIP FOR PREFILLED BUFFER ( FOC ) BAIK & BARU,5,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,GARUDA INDONESIA,,0,,,China,,,,,,,,4453,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4457,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,19473000.0,IDR,1.83,Kg.,1602.2,Kg.,30.0,PCE,09216928190 ANTI-SARS-COV-2 PC ELECSYS,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,4457,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4487,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,18.33,USD,0.34,Kg.,8.5,Kg.,2.0,MGM,FPZ0639 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4487,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4511,2021-07-27 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. MEGASETIA AGUNG KIMIA,JL.  PARADISE TIMUR RAYA G1/7-10 RT 014/013 SUNTER AGUNG TANJUNG PRIOK,ID - Indonesia,.,.,.,.,BTNX INC.,"570 HOOD RD. UNIT4&23 MARKHAM,ON L3R 4G7,CANADA",Canada,0.0,27082.3,USD,181.82,Kg.,200.0,Kg.,12500.0,PCE,RAPID RESPONSE COVID-19 ANTIGEN TEST CASSETTE BAIK/BARU,500,BX,,,,,SOEKARNO-HATTA (U),MANCHESTER,KL,,0,,,Canada,,,,,,,,4511,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4520,2021-07-27 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,7917.54,USD,17.19,Kg.,342.0,Kg.,50.0,KT,"KIT, XPRESS,SARS-COV-2, 10 TEST XPRSARS-COV2-10",0,CT,,,,,SOEKARNO-HATTA (U),SAN FRANCISCO,KOREAN AIRLINES,,0,,,United States,,,,,,,,4520,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4562,2021-07-27 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,128.0,USD,0.29,Kg.,88.0,Kg.,4.0,PCE,SARS-COV-2 NABS (CLIA) CONTROL 1,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4562,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4564,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,18.33,USD,0.34,Kg.,8.5,Kg.,8.0,MLT,VL-2 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4564,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4579,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,9.16,USD,0.17,Kg.,8.5,Kg.,50.0,MLT,FPCVCD-R1 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4579,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4609,2021-07-27 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. TRIMITRA WISESA ABADI,KOMPLEK PERTOKOAN LINDETEVES TRADE CENTER LT.2 BLOK C 43 NO. 27-28 JL.,ID - Indonesia,.,.,.,.,"KIN & COMPANY CO., LTD","4F MIJOO PLAZA, SUNGNAM-DAERO 343 BEONGIL 12-8,",South Korea,0.0,1996120.0,USD,921.0,Kg.,921.0,Kg.,220000.0,PCE,LILIF COVID-19 MULTI REAL-TIME RT-PCR (INCLUDING DRY ICE),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,KOREAN AIRLINES,,0,,,China,,,,,,,,4609,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4617,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN,GERMANY",Germany,0.0,32237.1,EUR,5.04,Kg.,5.6,Kg.,400.0,PCE,09155368001 SARS-COV (COVID19) E-GENE,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,K-MILE AIR,,0,,,Germany,,,,,,,,4617,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4622,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,6491200000.0,IDR,609.84,Kg.,1602.2,Kg.,500.0,PCE,09289267190 ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,4622,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4626,2021-07-27 03:00:00,38220090,Lain-lain,PT. ALAM PUTRA SAKTI,RUKAN GRAHA CEMPAKA MAS BLOK B NO.16 JL. LETJEN SUPRAPTO JAKARTA,ID - Indonesia,.,.,.,.,ZHUHAI LIVZON DIAGNOSTIC INC,"NO. 266, TONGCHANG ROAD, NANPING ZHUHAI, GUANGDONG",China,0.0,8196.16,USD,112.9,Kg.,129.0,Kg.,294.0,NIU,LIVZON RAPID TEST FOR SARS-COV-2 ANTIGEN (LATERAL FLOW) -,15,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4626,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4627,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,486.34,USD,0.12,Kg.,36.0,Kg.,4.0,EA,6R9012 ALNTY SARS COV2 IGG CTL OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4627,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4631,2021-07-27 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,128.0,USD,0.29,Kg.,88.0,Kg.,4.0,PCE,SARS-COV-2 NABS (CLIA) CONTROL 2,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4631,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4635,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,45.83,USD,0.85,Kg.,8.5,Kg.,0.5,MLT,FPZ0516-AU SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4635,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
