no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
3279,2021-07-31 03:00:00,38220090,Lain-lain,PT. STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR MINGGU KAV16",ID - Indonesia,.,.,.,.,YAMA MEDICAL PRODUCTS,"57 UBI AVENUE 1,UBI CENTRE,07-07 SINGAPORE 408936",Singapore,0.0,556000.0,USD,2774.0,Kg.,2774.0,Kg.,5400.0,NMP,STANDARD Q COVID-19 AG BAIK/BARU,0,CT,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,ASIANA AIRLINES,,0,,,North Korea,,,,,,,,1695,Indonesia 2021-version-13.csv
3281,2021-07-31 03:00:00,38220090,Lain-lain,PT. GENBODY INDONESIA SEJAHTERA,RUKO SEGITIGA MAS KAV H-6 JL. A. YANI NO. 221-223 BANDUNG JAWA BARAT,ID - Indonesia,.,.,.,.,SHILIA WOALTH INC.,"UNIT 909, 68, CHEONGSU 14-RO, DONGNAM-GU, CHEONA",South Korea,0.0,351508.0,USD,227.0,Kg.,227.0,Kg.,40000.0,EA,"KAIRA 2019 NCOV DETECTION KIT, CAT NO. RDM101-X BAIK & BARU",1,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,1696,Indonesia 2021-version-13.csv
3282,2021-07-31 03:00:00,38220090,Lain-lain,PT. LUNADORII DISTRIBUTOR INDONESIA,"JL DAMALI NO. 111,JATIUWUNG CIBODAS,KOTA TANGERANG BANTEN",ID - Indonesia,.,.,.,.,BIOLIDICS LIMITED,"37 Jalan Pemimpin,Mapex #02-07,SINGAPORE 577174 SINGAPORE",Singapore,0.0,2633.84,SGD,33.21,Kg.,36.9,Kg.,2100.0,PCE,CLEAREPI SARS-COV-2 COVID DETECT ANTIGEN RAPID TEST,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,K-MILE AIR,,0,,,Singapore,,,,,,,,1697,Indonesia 2021-version-13.csv
3284,2021-07-31 03:00:00,38220090,Lain-lain,PT. CITRA MULTIKREASI BINTANG,"GEDUNG KOREA CENTER LT 6, RUANG 604,JL JEND GATOT SUBROTO KAV 58 RT. 0",ID - Indonesia,.,.,.,.,SEASUN BIOMATERIALS INC,"103-903, 67, SEOBINGGO-RO, YONGSAN-,SEOUL,KOREAN REPUBLIC KOREA KOREA",South Korea,0.0,3185.66,USD,23.4,Kg.,26.0,Kg.,3.0,KT,U-TOPTM COVID-19 DETECTION KIT (100 TEST PER KIT)INCLUDING PLATE AND CAP,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,RAYA AIRWAYS,,0,,,North Korea,,,,,,,,1698,Indonesia 2021-version-13.csv
3287,2021-07-31 03:00:00,38220090,Lain-lain,PT. SINERGI INDOMITRA PRATAMA,JL. TEBET TIMUR DALAM NO. 69B RT.001 RW. 006 KEL. TEBET TIMUR KEC. TEB,ID - Indonesia,.,.,.,.,"SHANGHAI ZJ BIO-TECH CO., LTD","26 BUILDING,NO.588 XINJUNHUAN ROAD, SHANGHAI 20111",China,0.0,380000.0,USD,384.0,Kg.,384.0,Kg.,1600.0,PCE,NOVEL CORONAVIRUS (2019-NCOV) REAL TIME MULTIPLEX RT-PCR KIT -,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,CATHAY PACIFIC AI,,0,,,China,,,,,,,,1699,Indonesia 2021-version-13.csv
3290,2021-07-30 03:00:00,38220090,Lain-lain,PT. GENECRAFT LABS,"BUSINESS PARK KEBON JERUK BLOK F.2 NO.9, JL.RAYA MERUYA ILIR KAV.88 RT",ID - Indonesia,.,.,.,.,LUMINEX CORPORATION,12201 Technology Blvd 130 Austin,United States,0.0,150930.0,USD,725.7,Kg.,725.7,Kg.,160.0,EA,ARIES SARS-COV-2 ASSAY (24 CASSETTES)-IVD BAIK,1,PK,,,,,SOEKARNO-HATTA (U),AUSTIN,FEDERAL EXPRESS,,0,,,United States,,,,,,,,1700,Indonesia 2021-version-13.csv
3291,2021-07-30 03:00:00,38220090,Lain-lain,PT. STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR MINGGU KAV16",ID - Indonesia,.,.,.,.,YAMA MEDICAL PRODUCTS,"57 UBI AVENUE 1,UBI CENTRE,07-07 SINGAPORE 408936",Singapore,0.0,556000.0,USD,2770.0,Kg.,2770.0,Kg.,5400.0,NMP,STANDARD Q COVID-19 AG BAIK/BARU,0,CT,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,ASIANA  AIRLINES,,0,,,North Korea,,,,,,,,1701,Indonesia 2021-version-13.csv
3297,2021-07-30 03:00:00,38220090,Lain-lain,PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,TELLGEN CORPORATION,"ADD: BUILDING 1, NO. 115, LANE 572, BIBO RD, PILOT",China,0.0,59577.6,USD,76.0,Kg.,281.0,Kg.,3648.0,PCE,TELLGEN SARS-COV-2 NUCLEIC ACID DETECTION KIT BASED ON CARTRIDGE REAL-TIME PCR PLATFORM,1,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI,GARUDA INDONESIA,,0,,,China,,,,,,,,1702,Indonesia 2021-version-13.csv
3304,2021-07-30 03:00:00,38220090,Lain-lain,PT. SARANA KARYA MEDIKA,"UBUD VILLAGE BLOK KINTAMANI C.1/15, KEL. SUDIMARA TIMUR, KEC. CILEDUG,",ID - Indonesia,.,.,.,.,"NANTONG EGENS BIOTECHNOLOGY CO.,LTD","BLOCK A NO.15 BUILDING , NO.1692 XINGHU AVENUE, NA",China,0.0,118112.0,USD,1465.0,Kg.,1465.0,Kg.,100000.0,PCE,SARS-COV-2 ANTIGEN RAPID TEST BAIK DAN BARU,0,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,,0,,,China,,,,,,,,1703,Indonesia 2021-version-13.csv
3364,2021-07-30 03:00:00,38220090,Lain-lain,MITRA BAHAGIA CITRA MEDIKA,JL.RAYA KALIRUNGKUT 27 BLOK C-63 SURABAYA,ID - Indonesia,.,.,.,.,"ACON BIOTECH (HANGZHOU) CO.,LTD.","NO.210 ZHENZHONG ROAD,WEST LAKE DISTRICT HANGZHOU",China,0.0,134400.0,USD,763.05,Kg.,1688.0,Kg.,96000.0,PCE,SARS COV 2 RT-PCR TEST KIT (PROMOTOR BRAND) /AKL 20303028280 KOND BAIK&BARU,0,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,GARUDA INDONESIA,,0,,,China,,,,,,,,1704,Indonesia 2021-version-13.csv
3369,2021-07-30 03:00:00,38220090,Lain-lain,PT. STANDARD BIOSENSOR INDONESIA,"L'AVENUE BUILDING UNIT C, LT.21,JL.RAYA PASAR MINGGU KAV.16 JAKARTA SE",ID - Indonesia,.,.,.,.,YAMA MEDICAL PRODUCTS PTE LTD.,"57 UBI AVENUE 1, UBI CENTRE,07-07 SINGAPORE 408936",Singapore,0.0,1095540.0,USD,4320.0,Kg.,5529.0,Kg.,10800.0,KT,STANDARD Q COVID-19 AG,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,1705,Indonesia 2021-version-13.csv
3378,2021-07-30 03:00:00,38220090,Lain-lain,PT. SUMIFIN CITRA ABADI,RUKO BANJAR WIJAYA BLOK B1 NO.7 CIPONDOH TANGERANG 15141,ID - Indonesia,.,.,.,.,BEIJING WANTAI BIOLOGICAL PHARMACY ENTER,NO 31 KEXUEYUAN ROAD CHANGPING DISTRICT BEIJING,China,0.0,77800.0,USD,61.0,Kg.,139.0,Kg.,29280.0,PCE,WANTAI SARS-COV-2 RT-PCR KIT,9,CT,,,,,SOEKARNO-HATTA (U),BEIJING,KOREAN AIRLINES,,0,,,China,,,,,,,,1706,Indonesia 2021-version-13.csv
3379,2021-07-30 03:00:00,38220090,Lain-lain,PT. NEXT LEVEL MEDICAL,JL.BUKIT GADING RAYA KOMP GADING BUKIT INDAH BLOK TB NO.30 KEL.KELAPA,ID - Indonesia,.,.,.,.,NEXTWAY KOREA CO LTD,507 BYUCKSAN SUNYOUNG TECHNOPIA 196-5 OJEON-DONG U,South Korea,0.0,137810.0,USD,495.0,Kg.,765.0,Kg.,264.0,KT,COVID-19 REAGENT ALPHAPREPTM VIRAL DNA/RNA EXTRACTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,GARUDA INDONESIA,,0,,,North Korea,,,,,,,,1707,Indonesia 2021-version-13.csv
3396,2021-07-30 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. LANGIT PANDU ANUGERAH,THE BELLEZZA GAPURA PRIMA OFFICE TOWER LANTAI 23 NOMOR 34,ID - Indonesia,.,.,.,.,"ANYONE F&C CO, LTD","47,MAREINNAE-RO,JUNG-SU,SEOUL,KOREA",South Korea,0.0,60000.0,USD,74.0,Kg.,74.0,Kg.,15000.0,PCE,PCR KIT NCOV-OM (100PCS/BOX),0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREA AIRLINES,,0,,,North Korea,,,,,,,,1708,Indonesia 2021-version-13.csv
3414,2021-07-30 03:00:00,38220090,Lain-lain,PT. GENBODY INDONESIA SEJAHTERA,RUKO SEGITIGA MAS KAV H-6 JL. A. YANI NO. 221-223 BANDUNG JAWA BARAT,ID - Indonesia,.,.,.,.,SHILIA WOALTH INC.,"UNIT 909, 68, CHEONGSU 14-RO, DONGNAM-GU, CHEONA",South Korea,0.0,702274.0,USD,415.0,Kg.,415.0,Kg.,80000.0,EA,"KAIRA 2019 NCOV DETECTION KIT, CAT NO. RDM101-X BAIK & BARU",1,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,1709,Indonesia 2021-version-13.csv
3456,2021-07-30 03:00:00,38220090,Lain-lain,PT. FOKUS KELUARGA SEHAT,"KOMPLEK DELTA BUILDING BLOK B 1-2, JL. SURYOPRANOTO NO.1-9, JAKPUS",ID - Indonesia,.,.,.,.,NANJING VAZYME MEDICAL TECHNOLOGY CO LTD,"RED MAPLE PARK BUILDING C2 1-3, KECHUANG ROAD QIXI",China,0.0,160160.0,USD,1702.0,Kg.,2406.0,Kg.,145600.0,PCE,VAZYME SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (SARRS COV 2) ANTIGEN DETCTION KIT BAIK&BARU,182,BX,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA AIRWAYS,,0,,,China,,,,,,,,1710,Indonesia 2021-version-13.csv
3483,2021-07-30 03:00:00,38220090,Lain-lain,PT. NUSANTARA BINA DIAGNOSTIKA,"PERTOKOAN BALI VIEW NO 35, JL RAJAWALI, KEC. PISANGAN CIPUTAT TIMUR, K",ID - Indonesia,.,.,.,.,"KH MEDICAL CO.,LTD.","C-1402 947 HANAM DAERO, HANAM-SI, GYEONGGI-DO 12982 REP. OF KOREA",South Korea,0.0,31858.6,USD,46.0,Kg.,46.0,Kg.,60.0,PCE,RADI COVID-19 DETECTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIR,,0,,,North Korea,,,,,,,,1711,Indonesia 2021-version-13.csv
3487,2021-07-30 03:00:00,38220090,Lain-lain,PT. GENECRAFT LABS,"BUSINESS PARK KEBON JERUK BLOK F.2 NO.9, JL.RAYA MERUYA ILIR KAV.88 RT",ID - Indonesia,.,.,.,.,"BEIJING APPLIED BIOLOGICAL TECHNOLOGIES CO.,LTD","B-1 ST,ZHENGDAN INTERNATIONAL BUILDING NO 33 KEXUEYUAN RAOD CHANGPING",China,0.0,68415.6,USD,110.55,Kg.,304.0,Kg.,400.0,EA,"MULTIPLE REAL-TIME PCR KIT FOR DETECTION OF 2019-NCOV (REPLACEMENT, VALUE FOR PURPOSE CUSTOMS O -",0,PK,,,,,SOEKARNO-HATTA (U),CAPITAL INTERNATIONAL APT/BEIJING,KOREAN AIR,,0,,,China,,,,,,,,1712,Indonesia 2021-version-13.csv
3535,2021-07-30 03:00:00,38220090,Lain-lain,PT. GENECRAFT LABS,"BUSINESS PARK KEBON JERUK BLOK F.2 NO.9, JL.RAYA MERUYA ILIR KAV.88 RT",ID - Indonesia,.,.,.,.,"BEIJING APPLIED BIOLOGICAL TECHNOLOGIES CO.,LTD","B-1 ST,ZHENGDAN INTERNATIONAL BUILDING NO 33 KEXUEYUAN RAOD CHANGPING",China,0.0,119727.0,USD,193.46,Kg.,304.0,Kg.,700.0,EA,MULTIPLE REAL-TIME PCR KIT FOR DETECTION OF 2019-NCOV -,0,PK,,,,,SOEKARNO-HATTA (U),CAPITAL INTERNATIONAL APT/BEIJING,KOREAN AIR,,0,,,China,,,,,,,,1713,Indonesia 2021-version-13.csv
3564,2021-07-29 03:00:00,38220090,Lain-lain,PT. SCIENCEWERKE,JL. PALMERAH BARAT NO.25 JAKARTA BARAT 11480 INDONESIA,ID - Indonesia,.,.,.,.,SCIENCEWERKE PTE LTD,67 AYER RAJAH CRESCENT #04-21 SINGAPORE 139950,Singapore,0.0,177933.0,SGD,128.39,Kg.,995.0,Kg.,128.0,EA,"ALLPLEX┐ SARS-COV-2 ASSAY, 100 RXNS",0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,OZ,,0,,,North Korea,,,,,,,,1714,Indonesia 2021-version-13.csv
3568,2021-07-29 03:00:00,38220090,Lain-lain,PT. INTERSKALA MEDIKA INDONESIA,"GREEN SEDAYU BIZ PARK BLOK DM 9/62, JALAN DAAN MOGOT KM.18, KEL. KALID",ID - Indonesia,.,.,.,.,XI'AN TIANLONG SCIENCE AND TECHNOLOGY CO,"NO.389 ZHUHONG ROAD,XI'AN,SHAANXI PROVINCE,710018",China,0.0,1515480.0,USD,2650.0,Kg.,2915.0,Kg.,300000.0,PCE,TIANLONG NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DETECTION KIT (FLUORESCENCE PCR METHOD),240,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,1715,Indonesia 2021-version-13.csv
3582,2021-07-29 03:00:00,38220090,Lain-lain,PT. BUANA INTIPRIMA MEDIKA,"RUKAN SENTRA NIAGA GREEN LAKE CITY, BLOK F, NO.3, KEL.DURI KOSAMBI,",ID - Indonesia,.,.,.,.,SANSURE BIOTECH INC.,"NO.680,LUSONG ROAD,HI TECH DEVELOPMENT ZONE,YUELU",China,0.0,842030.0,USD,250.02,Kg.,1069.0,Kg.,200016.0,PCE,NOVEL CORONAVIRUS(2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLOURENSCENCE PROBING),0,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GA,,0,,,China,,,,,,,,1716,Indonesia 2021-version-13.csv
3587,2021-07-29 03:00:00,38220090,Lain-lain,PT. ALFA PEGASUS,"ROXY MAS BLOK E-1 NO.36,JL. K.H.HASYIM ASHARI, JKT",ID - Indonesia,.,.,.,.,HACH  COMPANY.,"100 DAYTON AVE, AMES, IA 50010 US",United States,0.0,46.75,USD,0.23,Kg.,258.0,Kg.,1.0,SET,"LAB WARE , 9610SC STANSARD 1 SILICA 2L",0,PK,,,,,SOEKARNO-HATTA (U),CHICAGO,KOREAN AIRLINES,,0,,,United States,,,,,,,,1717,Indonesia 2021-version-13.csv
3769,2021-07-29 03:00:00,38220090,Lain-lain,PT. BATUBARA GLOBAL ENERGY,"PACIFIC CENTURY PLACE,LT.33,JALAN JENDERAL SUDIRMAN KAVLING 52-53, SCB",ID - Indonesia,.,.,.,.,LX INTERNATIONAL CORP.,"LG GWANGHWAMOON B/D,58,SAEMUNAN-RO,JONGNO-GU,SEOUL",South Korea,0.0,210000.0,USD,275.0,Kg.,275.0,Kg.,30000.0,E53,BIOSEWOOM (PCR) REAL-Q 2019-NCOV DETECTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KE,,0,,,North Korea,,,,,,,,1718,Indonesia 2021-version-13.csv
3794,2021-07-29 03:00:00,38220090,Lain-lain,PT. MULTI SARANA MEDIKA,"KOMP GADING BUKIT INDAH BLOK B NO. 1, JL BUKIT GADING RAYA KLP GADING",ID - Indonesia,.,.,.,.,ADVANCED MEDICAL UNION (WUHAN) CO LTD,"BUILDING 9, 818 GAOXIN AVE, EASTLAKE HIGHTECH ZONE",China,0.0,89171.3,USD,1499.12,Kg.,1836.0,Kg.,100000.0,PCE,SARS-COV-2 ANTIGEN RAPID TEST KWT BAIK - BARU,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,1719,Indonesia 2021-version-13.csv
3828,2021-07-29 03:00:00,38220090,Lain-lain,PT. FOKUS KELUARGA SEHAT,BLOK B 1-2 JL.SURYOPRANOTO NO 1-9 DKI JAKARTA INDONESIA,ID - Indonesia,.,.,.,.,NANJING VAZYME MEDICAL TECHNOLOGY CO LTD,"RED MAPLE PARK BUILDING C2 1-3 ,KECHUANG ROAD CN",China,0.0,391950.0,USD,742.0,Kg.,742.0,Kg.,130000.0,PCE,2019-NOVEL CORONAVIRUS (2019-NCOV) TRIPLEX RT-Q[CR DETECTION KIT BAIK BARU,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI,GARUDA INDONESIA,,0,,,China,,,,,,,,1720,Indonesia 2021-version-13.csv
3848,2021-07-29 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,12510.7,USD,29.73,Kg.,297.0,Kg.,80.0,KT,"IT, XPRESS,SARS-COV-2, 10 TEST XPRSARS-COV2-10",0,CT,,,,,SOEKARNO-HATTA (U),SAN FRANCISCO,KOREAN AIRLINES,,0,,,United States,,,,,,,,1721,Indonesia 2021-version-13.csv
3882,2021-07-29 03:00:00,38220090,Lain-lain,PT. SURYA SUKSES PERKASA,"JL. PARADISE TIMUR RAYA BLOK F21 NO.52 KEL. SUNTER AGUNG,",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,62500.0,USD,817.0,Kg.,817.0,Kg.,50000.0,PCE,COVID-19 ANTIGEN RAPID TEST CASSETTE(SALIVA),0,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,1722,Indonesia 2021-version-13.csv
3909,2021-07-29 03:00:00,38220090,Lain-lain,PT. INTERSKALA MEDIKA INDONESIA,"GREEN SEDAYU BIZ PARK BLOK DM 9/62, JALAN DAAN MOGOT KM.18, KEL. KALID",ID - Indonesia,.,.,.,.,XI'AN TIANLONG SCIENCE AND TECHNOLOGY CO,"NO.389 ZHUHONG ROAD,XI'AN,SHAANXI PROVINCE,710018",China,0.0,513913.0,USD,850.0,Kg.,967.0,Kg.,100000.0,PCE,TIANLONG NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DETECTION KIT (FLUORESCENCE PCR METHOD),80,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,1723,Indonesia 2021-version-13.csv
3926,2021-07-29 03:00:00,38220090,Lain-lain,PT. SCIENCEWERKE,JL. PALMERAH BARAT NO.25 JAKARTA BARAT 11480 INDONESIA,ID - Indonesia,.,.,.,.,SCIENCEWERKE PTE LTD,67 AYER RAJAH CRESCENT #04-21 SINGAPORE 139950,Singapore,0.0,1201050.0,SGD,866.61,Kg.,995.0,Kg.,864.0,EA,"ALLPLEX SARS-COV-2 MASTER ASSAY, 100 RXNS",0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,OZ,,0,,,North Korea,,,,,,,,1724,Indonesia 2021-version-13.csv
3945,2021-07-29 03:00:00,38220090,Lain-lain,PT. TRIMITRA WISESA ABADI,KOMPLEK PERTOKOAN LINDETEVES TRADE CENTER LT.2 BLOK C 43 NO. 27-28 JL.,ID - Indonesia,.,.,.,.,ZYBIO INC,"FLOOR 1 TO FLOOR 4, BUILDING 30, NO. 6 OF TAIKANG",China,0.0,6450.0,USD,50.0,Kg.,1897.0,Kg.,16000.0,PCE,TORAX SARS-COV-2 NUCLEIC ACID DETECTION KIT (PCR-FLUORESCENT PROBE METHOD),4,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,1725,Indonesia 2021-version-13.csv
3978,2021-07-29 03:00:00,38220090,Lain-lain,PT. STANDARD BIOSENSOR INDONESIA,"L'AVENUE BUILDING UNIT C, LT. 21, JL. RAYA PASAR MINGGU KAV. 16, KEL.",ID - Indonesia,.,.,.,.,YAMA MEDICAL PRODUCTS PTE LTD.,"57 UBI AVENUE 1, UBI CENTRE,07-07SINGAPORE408936",Singapore,0.0,1078000.0,USD,4160.0,Kg.,5395.0,Kg.,10400.0,KT,STANDARD Q COVID-19 AG,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINE,,0,,,North Korea,,,,,,,,1726,Indonesia 2021-version-13.csv
4006,2021-07-29 03:00:00,38220090,Lain-lain,PT. FOKUS KELUARGA SEHAT,"KOMPLEK DELTA BUILDING BLOK B 1-2, JL. SURYOPRANOTO NO.1-9, JAKPUS",ID - Indonesia,.,.,.,.,NANJING VAZYME MEDICAL TECHNOLOGY CO LTD,"RED MAPLE PARK BUILDING C2 1-3, KECHUANG ROAD QIXI",China,0.0,200640.0,USD,2132.26,Kg.,3032.0,Kg.,182400.0,PCE,VAZYME SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (SARRS COV 2) ANTIGEN DETCTION KIT BAIK&BARU,226,BX,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA AIRWAYS,,0,,,China,,,,,,,,1727,Indonesia 2021-version-13.csv
4059,2021-07-28 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN,GERMANY",Germany,0.0,16118.5,EUR,2.48,Kg.,5.5,Kg.,200.0,PCE,09155368001 SARS-COV (COVID19) E-GENE,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,MY INDO AIRLINES,,0,,,Germany,,,,,,,,1728,Indonesia 2021-version-13.csv
4061,2021-07-28 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,3925870000.0,IDR,68.59,Kg.,304.0,Kg.,210.0,PCE,09175431190  KIT COBAS 6880/8800 SARS-COV-2 192T,0,PK,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,EMIRATES AIRLINE,,0,,,United States,,,,,,,,1729,Indonesia 2021-version-13.csv
4075,2021-07-28 03:00:00,38220090,Lain-lain,PT. STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR MINGGU KAV16",ID - Indonesia,.,.,.,.,"CERTEST BIOTEC,S.L.","POLIGONO INDUSTRIAL RIO GALLEGO II CALLE J,NO.1,SA",Spain,0.0,425234.0,USD,269.55,Kg.,430.0,Kg.,1000.0,NMP,"VIASURE SARS-COV-2 REAL TIME PCR DETECTION KIT 12 STRIPS,LP BAIK/BARU",0,CT,,,,,SOEKARNO-HATTA (U),MADRID,ETIHAD AIRWAYS,,0,,,Spain,,,,,,,,1730,Indonesia 2021-version-13.csv
4080,2021-07-28 03:00:00,38220090,Lain-lain,PT. PADMA KUMARA MEDIKA,"GEDUNG AMANYAAK LOFT OF PLUIT LT.3, JL. PLUIT TIMUR BLOK L",ID - Indonesia,.,.,.,.,ZYBIO INC.,"FLOOR 1 TO FLOOR 4, BUILDING 30, NO.6 OF TAIKANG",China,0.0,45960.0,USD,10.5,Kg.,60.0,Kg.,10080.0,PCE,ZYBIO SARS-COV-2 NUCLEIC ACID DETECTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),CHONGQING,SQ,,0,,,China,,,,,,,,1731,Indonesia 2021-version-13.csv
4086,2021-07-28 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN,GERMANY",Germany,0.0,8059.27,EUR,1.24,Kg.,5.5,Kg.,100.0,PCE,09155376001 SARS-COV-2 (COVID19) RDRP,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,MY INDO AIRLINES,,0,,,Germany,,,,,,,,1732,Indonesia 2021-version-13.csv
4102,2021-07-28 03:00:00,38220090,Lain-lain,PT. KINGLAB INDONNESIA,"KARAWACI OFFICE PARK BLOK M37 LIPPO KARAWACI,PANUNGGANGAN BARAT",ID - Indonesia,.,.,.,.,GENEREACH BIOTECHNOLOGY CORPORATION,"NO.19 KEYUAN SECOND ROAD,CENTRAL TAIWAN SCIENCE",Taiwan,0.0,168479.0,USD,1033.0,Kg.,1033.0,Kg.,1.0,PK,POCKIT CENTRAL  SARS-COV-2 (ORF 1 AB) PREMIX REAGENTS COMPLETE SET,4,PK,,,,,SOEKARNO-HATTA (U),TAOYUAN,MALAYSIA AIRLINES,,0,,,Taiwan,,,,,,,,1733,Indonesia 2021-version-13.csv
4108,2021-07-28 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,3925870000.0,IDR,68.59,Kg.,304.0,Kg.,210.0,PCE,09175431190  KIT COBAS 6800/8800 SARS COV-2 192T,0,PK,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,EMIRATES AIRLINE,,0,,,United States,,,,,,,,1734,Indonesia 2021-version-13.csv
